Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start DateTime,End DateTime,Demand,Sales Duration (hours),Profit Percentage,Cluster
17,85,196.0,Cloudy,1,16660.0,3332.0,277,7,7.0,2023-04-21 12:16:56,2023-04-23 02:16:56,High,38.0,20.0,0
9,202,130.0,Cloudy,6,26260.0,5252.0,284,7,8.0,2023-06-10 14:02:27,2023-06-11 00:02:27,Medium,10.0,20.0,0
6,116,141.0,Rainy,5,16356.0,3271.2000000000003,242,5,7.0,2023-11-08 13:34:11,2023-11-10 15:34:11,Medium,50.0,20.0,0
16,251,123.0,Rainy,4,30873.0,6174.6,257,5,7.0,2023-09-02 00:29:31,2023-09-04 06:29:31,Medium,54.0,20.0,1
11,190,133.0,Cloudy,1,25270.0,5054.0,284,7,7.0,2023-11-10 12:42:06,2023-11-12 13:42:06,Medium,49.0,20.0,0
11,176,126.0,Cloudy,7,22176.0,4435.2,284,7,6.0,2023-09-08 15:44:06,2023-09-09 10:44:06,Medium,19.0,20.0,0
15,170,83.0,Windy,6,14110.0,2822.0,257,6,8.0,2023-07-06 23:40:58,2023-07-07 13:40:58,Low,14.0,20.0,0
10,160,50.0,Rainy,3,8000.0,1600.0,280,5,9.0,2023-10-25 21:16:09,2023-10-28 20:16:09,Low,71.0,20.0,0
9,185,45.0,Windy,1,8325.0,1665.0,284,6,7.0,2023-03-11 09:37:25,2023-03-13 11:37:25,Low,50.0,20.0,0
1,150,102.0,Windy,3,15300.0,3060.0,283,6,9.0,2023-04-17 15:20:24,2023-04-19 01:20:24,Low,34.0,20.0,0
16,265,86.0,Windy,2,22790.0,4558.0,257,6,7.0,2023-12-14 03:03:42,2023-12-16 08:03:42,Low,53.0,20.0,1
14,165,172.0,Rainy,0,28380.0,5676.0,281,5,7.0,2023-02-02 04:45:17,2023-02-04 17:45:17,High,61.0,20.0,0
8,117,178.0,Windy,3,20826.0,4165.2,293,6,9.0,2023-05-27 16:42:02,2023-05-27 21:42:02,High,5.0,20.0,0
8,73,106.0,Windy,7,7738.0,1547.6,293,6,6.0,2023-10-15 20:21:08,2023-10-18 07:21:08,Medium,59.0,20.0,0
13,227,10.0,Sunny,0,2270.0,454.0,284,10,7.0,2023-04-08 17:16:56,2023-04-10 17:16:56,Low,48.0,20.0,0
12,319,22.0,Rainy,7,7018.0,1403.6,289,5,6.0,2023-04-12 06:39:54,2023-04-14 12:39:54,Low,54.0,20.0,0
11,169,280.0,Rainy,0,44665.375,8933.075,284,5,7.0,2023-12-12 14:18:41,2023-12-13 07:18:41,High,17.0,20.0,0
15,103,58.0,Windy,4,5974.0,1194.8,257,6,7.0,2023-12-02 07:09:58,2023-12-02 14:09:58,Low,7.0,20.0,0
4,115,183.0,Cloudy,4,21045.0,4209.0,285,7,7.0,2023-09-17 10:09:48,2023-09-19 23:09:48,High,61.0,20.0,0
13,200,10.0,Sunny,7,2000.0,400.0,284,10,6.0,2023-08-19 18:00:46,2023-08-21 00:00:46,Low,30.0,20.0,0
2,150,127.0,Sunny,4,19050.0,3810.0,269,10,7.0,2023-02-15 17:17:50,2023-02-18 03:17:50,Medium,58.0,20.0,0
10,153,133.0,Sunny,4,20349.0,4069.8,280,10,7.0,2023-05-21 22:19:05,2023-05-22 14:19:05,Medium,16.0,20.0,0
13,244,89.0,Rainy,0,21716.0,4343.2,284,5,7.0,2023-04-04 15:33:33,2023-04-06 10:33:33,Low,43.0,20.0,0
3,162,145.0,Windy,4,23490.0,4698.0,300,6,7.0,2023-02-22 09:43:19,2023-02-25 00:43:19,Medium,63.0,20.0,0
3,198,50.0,Sunny,4,9900.0,1980.0,300,10,7.0,2023-04-05 03:25:13,2023-04-07 11:25:13,Low,56.0,20.0,0
6,112,169.0,Windy,8,18928.0,3785.6,242,6,7.0,2023-02-05 18:42:12,2023-02-06 11:42:12,High,17.0,20.0,0
1,188,140.0,Rainy,2,26320.0,5264.0,283,5,7.0,2023-10-03 01:43:15,2023-10-05 16:43:15,Medium,63.0,20.0,0
3,219,10.0,Windy,8,2190.0,438.0,300,6,7.0,2023-05-07 17:34:54,2023-05-08 08:34:54,Low,15.0,20.0,0
12,312,10.0,Sunny,6,3120.0,624.0,289,10,8.0,2023-01-06 20:11:37,2023-01-09 16:11:37,Low,68.0,20.0,0
4,109,161.0,Rainy,3,17549.0,3509.8,285,5,9.0,2023-11-13 04:05:09,2023-11-13 20:05:09,High,16.0,20.0,0
7,98,125.0,Windy,5,12250.0,2450.0,273,6,7.0,2023-11-01 23:01:18,2023-11-02 03:01:18,Medium,4.0,20.0,0
15,151,110.0,Rainy,7,16610.0,3322.0,257,5,6.0,2023-02-15 09:01:44,2023-02-18 03:01:44,Medium,66.0,20.0,0
5,146,97.0,Sunny,7,14162.0,2832.4,264,10,6.0,2023-02-20 01:08:58,2023-02-22 18:08:58,Low,65.0,20.0,0
15,131,68.0,Rainy,5,8908.0,1781.6,257,5,7.0,2023-01-10 14:56:20,2023-01-10 19:56:20,Low,5.0,20.0,0
6,99,162.0,Rainy,5,16038.0,3207.6000000000004,242,5,7.0,2023-11-16 06:44:00,2023-11-17 23:44:00,High,41.0,20.0,0
9,199,65.0,Sunny,0,12935.0,2587.0,284,10,7.0,2023-11-17 09:48:18,2023-11-19 08:48:18,Low,47.0,20.0,0
7,118,190.0,Windy,5,22420.0,4484.0,273,6,7.0,2023-11-10 21:55:42,2023-11-13 00:55:42,High,51.0,20.0,0
3,180,10.0,Rainy,0,1800.0,360.0,300,5,7.0,2023-02-26 21:57:06,2023-02-27 15:57:06,Low,18.0,20.0,0
2,119,44.0,Cloudy,3,5236.0,1047.2,269,7,9.0,2023-03-30 21:19:41,2023-04-02 03:19:41,Low,54.0,20.0,0
8,93,71.0,Sunny,8,6603.0,1320.6,293,10,7.0,2023-12-15 11:35:10,2023-12-16 07:35:10,Low,20.0,20.0,0
13,238,10.0,Cloudy,7,2380.0,476.0,284,7,6.0,2023-03-31 16:57:14,2023-04-01 07:57:14,Low,15.0,20.0,0
11,138,177.0,Sunny,8,24426.0,4885.2,284,10,7.0,2023-12-09 02:40:35,2023-12-11 05:40:35,High,51.0,20.0,0
3,174,139.0,Rainy,8,24186.0,4837.2,300,5,7.0,2023-06-13 06:51:16,2023-06-13 17:51:16,Medium,11.0,20.0,0
4,106,86.0,Sunny,3,9116.0,1823.2,285,10,9.0,2023-12-25 00:00:40,2023-12-25 19:00:40,Low,19.0,20.0,0
0,223,42.0,Rainy,6,9366.0,1873.2,298,5,8.0,2023-09-08 06:19:26,2023-09-09 01:19:26,Low,19.0,20.0,0
13,228,51.0,Windy,6,11628.0,2325.6,284,6,8.0,2023-07-05 20:21:09,2023-07-08 17:21:09,Low,69.0,20.0,0
14,136,214.0,Cloudy,8,29104.0,5820.8,281,7,7.0,2023-03-05 04:39:12,2023-03-06 01:39:12,High,21.0,20.0,0
16,230,10.0,Sunny,1,2300.0,460.0,257,10,7.0,2023-06-08 02:31:54,2023-06-09 09:31:54,Low,31.0,20.0,1
2,177,127.0,Rainy,0,22479.0,4495.8,269,5,7.0,2023-01-16 14:31:25,2023-01-17 22:31:25,Medium,32.0,20.0,0
8,104,149.0,Sunny,1,15496.0,3099.2000000000003,293,10,7.0,2023-12-23 01:59:01,2023-12-25 18:59:01,Medium,65.0,20.0,0
7,100,182.0,Sunny,4,18200.0,3640.0,273,10,7.0,2023-01-17 18:54:00,2023-01-18 07:54:00,High,13.0,20.0,0
15,173,169.0,Cloudy,8,29237.0,5847.400000000001,257,7,7.0,2023-10-30 05:16:03,2023-10-31 21:16:03,High,40.0,20.0,0
15,149,80.0,Rainy,0,11920.0,2384.0,257,5,7.0,2023-04-09 15:25:07,2023-04-12 04:25:07,Low,61.0,20.0,0
8,82,52.0,Sunny,2,4264.0,852.8000000000001,293,10,7.0,2023-10-05 05:00:50,2023-10-07 20:00:50,Low,63.0,20.0,0
13,205,10.0,Windy,5,2050.0,410.0,284,6,7.0,2023-07-25 14:32:33,2023-07-27 10:32:33,Low,44.0,20.0,0
7,73,185.0,Windy,3,13505.0,2701.0,273,6,9.0,2023-04-16 04:41:51,2023-04-17 02:41:51,High,22.0,20.0,0
3,162,90.0,Cloudy,6,14580.0,2916.0,300,7,8.0,2023-11-03 16:05:51,2023-11-04 02:05:51,Low,10.0,20.0,0
7,92,91.0,Rainy,4,8372.0,1674.4,273,5,7.0,2023-05-19 20:09:51,2023-05-20 09:09:51,Low,13.0,20.0,0
11,151,257.0,Cloudy,6,38807.0,7761.400000000001,284,7,8.0,2023-10-10 07:49:10,2023-10-12 05:49:10,High,46.0,20.0,0
5,183,154.0,Windy,7,28182.0,5636.400000000001,264,6,6.0,2023-08-19 23:38:17,2023-08-20 01:38:17,Medium,2.0,20.0,0
16,242,61.0,Sunny,8,14762.0,2952.4,257,10,7.0,2023-09-20 15:52:15,2023-09-21 10:52:15,Low,19.0,20.0,1
8,115,175.0,Windy,4,20125.0,4025.0,293,6,7.0,2023-08-19 05:06:44,2023-08-20 04:06:44,High,23.0,20.0,0
13,208,82.0,Windy,4,17056.0,3411.2000000000003,284,6,7.0,2023-01-03 23:12:16,2023-01-04 01:12:16,Low,2.0,20.0,0
6,84,225.0,Windy,2,18900.0,3780.0,242,6,7.0,2023-04-26 17:25:36,2023-04-28 14:25:36,High,45.0,20.0,0
7,127,186.0,Rainy,4,23622.0,4724.400000000001,273,5,7.0,2023-09-02 17:22:50,2023-09-05 04:22:50,High,59.0,20.0,0
6,122,245.0,Rainy,6,29890.0,5978.0,242,5,8.0,2023-10-17 04:31:44,2023-10-19 02:31:44,High,46.0,20.0,0
1,150,162.0,Cloudy,2,24300.0,4860.0,283,7,7.0,2023-09-22 02:24:42,2023-09-22 05:24:42,High,3.0,20.0,0
10,226,46.0,Sunny,5,10396.0,2079.2000000000003,280,10,7.0,2023-07-17 02:04:17,2023-07-19 00:04:17,Low,46.0,20.000000000000004,0
8,150,111.0,Rainy,0,16650.0,3330.0,293,5,7.0,2023-05-13 21:15:15,2023-05-16 19:15:15,Medium,70.0,20.0,0
7,87,211.0,Windy,2,18357.0,3671.4,273,6,7.0,2023-01-13 17:19:02,2023-01-15 17:19:02,High,48.0,20.0,0
1,162,112.0,Sunny,2,18144.0,3628.8,283,10,7.0,2023-05-25 20:27:51,2023-05-28 10:27:51,Medium,62.0,20.0,0
11,166,171.0,Sunny,0,28386.0,5677.200000000001,284,10,7.0,2023-01-10 04:37:41,2023-01-11 16:37:41,High,36.0,20.000000000000004,0
3,204,96.0,Rainy,1,19584.0,3916.8,300,5,7.0,2023-09-19 20:17:20,2023-09-20 06:17:20,Low,10.0,20.0,0
3,141,10.0,Rainy,8,1410.0,282.0,300,5,7.0,2023-03-30 19:51:40,2023-04-02 04:51:40,Low,57.0,20.0,0
11,130,150.0,Windy,1,19500.0,3900.0,284,6,7.0,2023-03-22 21:37:12,2023-03-25 01:37:12,Medium,52.0,20.0,0
4,107,220.0,Sunny,4,23540.0,4708.0,285,10,7.0,2023-09-24 02:50:14,2023-09-26 02:50:14,High,48.0,20.0,0
11,194,182.0,Sunny,3,35308.0,7061.6,284,10,9.0,2023-06-13 15:29:14,2023-06-15 16:29:14,High,49.0,20.0,0
1,193,194.0,Sunny,0,37442.0,7488.400000000001,283,10,7.0,2023-09-08 04:11:16,2023-09-09 01:11:16,High,21.0,20.0,0
4,107,103.0,Rainy,6,11021.0,2204.2000000000003,285,5,8.0,2023-12-26 13:50:09,2023-12-27 10:50:09,Low,21.0,20.0,0
0,247,49.0,Rainy,7,12103.0,2420.6,298,5,6.0,2023-09-04 03:30:37,2023-09-06 14:30:37,Low,59.0,20.0,0
5,159,188.0,Sunny,4,29892.0,5978.400000000001,264,10,7.0,2023-06-30 20:26:38,2023-07-02 11:26:38,High,39.0,20.0,0
7,139,120.0,Cloudy,6,16680.0,3336.0,273,7,8.0,2023-09-24 06:50:41,2023-09-25 15:50:41,Medium,33.0,20.0,0
11,122,147.0,Windy,7,17934.0,3586.8,284,6,6.0,2023-08-15 01:43:41,2023-08-15 19:43:41,Medium,18.0,20.0,0
6,112,189.0,Sunny,7,21168.0,4233.6,242,10,6.0,2023-07-08 01:03:37,2023-07-11 00:03:37,High,71.0,20.0,0
6,80,121.0,Rainy,2,9680.0,1936.0,242,5,7.0,2023-06-10 05:40:54,2023-06-13 01:40:54,Medium,68.0,20.0,0
15,117,70.0,Cloudy,2,8190.0,1638.0,257,7,7.0,2023-01-31 17:44:24,2023-02-01 04:44:24,Low,11.0,20.0,0
1,162,60.0,Cloudy,1,9720.0,1944.0,283,7,7.0,2023-03-06 05:39:42,2023-03-08 05:39:42,Low,48.0,20.0,0
13,256,64.0,Rainy,0,16384.0,3276.8,284,5,7.0,2023-05-17 12:05:30,2023-05-18 01:05:30,Low,13.0,20.0,0
11,166,168.0,Sunny,5,27888.0,5577.6,284,10,7.0,2023-11-17 15:50:30,2023-11-20 03:50:30,High,60.0,20.0,0
3,197,10.0,Rainy,2,1970.0,394.0,300,5,7.0,2023-12-07 07:08:27,2023-12-09 06:08:27,Low,47.0,20.0,0
9,182,10.0,Sunny,6,1820.0,364.0,284,10,8.0,2023-05-05 17:13:38,2023-05-06 01:13:38,Low,8.0,20.0,0
13,236,40.0,Rainy,7,9440.0,1888.0,284,5,6.0,2023-05-04 10:02:37,2023-05-05 01:02:37,Low,15.0,20.0,0
10,150,10.0,Rainy,4,1500.0,300.0,280,5,7.0,2023-04-24 13:36:35,2023-04-26 00:36:35,Low,35.0,20.0,0
6,91,141.0,Cloudy,7,12831.0,2566.2000000000003,242,7,6.0,2023-08-20 17:17:16,2023-08-21 00:17:16,Medium,7.0,20.0,0
14,161,112.0,Windy,7,18032.0,3606.4,281,6,6.0,2023-06-12 10:35:49,2023-06-15 07:35:49,Medium,69.0,20.0,0
13,231,86.0,Windy,3,19866.0,3973.2,284,6,9.0,2023-03-29 09:04:21,2023-03-31 00:04:21,Low,39.0,20.0,0
0,256,44.0,Rainy,4,11264.0,2252.8,298,5,7.0,2023-04-16 04:53:42,2023-04-17 15:53:42,Low,35.0,20.0,0
11,197,165.0,Rainy,8,32505.0,6501.0,284,5,7.0,2023-05-12 13:12:09,2023-05-14 21:12:09,High,56.0,20.0,0
16,255,11.0,Rainy,0,2805.0,561.0,257,5,7.0,2023-05-23 19:02:42,2023-05-24 17:02:42,Low,22.0,20.0,1
7,135,98.0,Cloudy,0,13230.0,2646.0,273,7,7.0,2023-09-13 12:16:13,2023-09-15 22:16:13,Low,58.0,20.0,0
15,107,190.0,Windy,8,20330.0,4066.0,257,6,7.0,2023-11-01 17:49:41,2023-11-03 06:49:41,High,37.0,20.0,0
11,147,184.0,Windy,8,27048.0,5409.6,284,6,7.0,2023-04-09 10:20:39,2023-04-09 21:20:39,High,11.0,20.0,0
11,165,193.0,Cloudy,1,31845.0,6369.0,284,7,7.0,2023-04-04 08:09:11,2023-04-05 08:09:11,High,24.0,20.0,0
5,152,45.0,Windy,5,6840.0,1368.0,264,6,7.0,2023-03-28 17:59:15,2023-03-28 20:59:15,Low,3.0,20.0,0
0,296,32.0,Rainy,1,9472.0,1894.4,298,5,7.0,2023-10-28 20:04:37,2023-10-29 19:04:37,Low,23.0,20.0,0
14,136,79.0,Rainy,8,10744.0,2148.8,281,5,7.0,2023-09-23 21:47:31,2023-09-26 06:47:31,Low,57.0,20.0,0
6,88,220.0,Sunny,4,19360.0,3872.0,242,10,7.0,2023-05-21 14:31:37,2023-05-23 01:31:37,High,35.0,20.0,0
15,115,55.0,Cloudy,5,6325.0,1265.0,257,7,7.0,2023-05-08 06:55:28,2023-05-08 13:55:28,Low,7.0,20.0,0
0,279,94.0,Sunny,6,26226.0,5245.200000000001,298,10,8.0,2023-12-02 07:15:23,2023-12-03 22:15:23,Low,39.0,20.000000000000004,0
11,166,277.0,Rainy,7,44665.375,8933.075,284,5,6.0,2023-04-13 23:16:15,2023-04-15 08:16:15,High,33.0,20.0,0
1,179,185.0,Cloudy,4,33115.0,6623.0,283,7,7.0,2023-05-25 21:20:12,2023-05-26 14:20:12,High,17.0,20.0,0
10,193,159.0,Rainy,4,30687.0,6137.400000000001,280,5,7.0,2023-04-16 20:11:28,2023-04-19 08:11:28,High,60.0,20.0,0
5,156,169.0,Cloudy,5,26364.0,5272.8,264,7,7.0,2023-11-02 09:43:59,2023-11-04 08:43:59,High,47.0,20.0,0
13,270,63.0,Cloudy,8,17010.0,3402.0,284,7,7.0,2023-02-22 05:06:13,2023-02-25 02:06:13,Low,69.0,20.0,0
15,123,174.0,Rainy,5,21402.0,4280.400000000001,257,5,7.0,2023-01-19 04:09:06,2023-01-21 23:09:06,High,67.0,20.000000000000004,0
11,123,196.0,Windy,5,24108.0,4821.6,284,6,7.0,2023-08-10 13:50:09,2023-08-10 16:50:09,High,3.0,20.0,0
9,185,28.0,Cloudy,1,5180.0,1036.0,284,7,7.0,2023-03-19 13:24:20,2023-03-22 10:24:20,Low,69.0,20.0,0
0,282,64.0,Cloudy,7,18048.0,3609.6,298,7,6.0,2023-09-15 06:29:08,2023-09-16 22:29:08,Low,40.0,20.0,0
7,113,155.0,Sunny,3,17515.0,3503.0,273,10,9.0,2023-03-21 04:17:21,2023-03-23 09:17:21,High,53.0,20.0,0
5,183,100.0,Rainy,4,18300.0,3660.0,264,5,7.0,2023-11-10 01:29:05,2023-11-11 01:29:05,Low,24.0,20.0,0
7,117,104.0,Windy,8,12168.0,2433.6,273,6,7.0,2023-05-07 13:08:33,2023-05-09 04:08:33,Low,39.0,20.0,0
1,194,101.0,Cloudy,5,19594.0,3918.8,283,7,7.0,2023-06-12 19:21:49,2023-06-13 13:21:49,Low,18.0,20.0,0
3,214,138.0,Windy,8,29532.0,5906.400000000001,300,6,7.0,2023-04-26 05:27:02,2023-04-28 10:27:02,Medium,53.0,20.0,0
0,282,109.0,Sunny,5,30738.0,6147.6,298,10,7.0,2023-10-19 19:09:57,2023-10-21 09:09:57,Medium,38.0,20.0,0
0,237,139.0,Cloudy,3,32943.0,6588.6,298,7,9.0,2023-07-03 11:48:18,2023-07-04 22:48:18,Medium,35.0,20.0,0
0,284,10.0,Cloudy,1,2840.0,568.0,298,7,7.0,2023-06-20 17:49:10,2023-06-22 14:49:10,Low,45.0,20.0,0
14,96,219.0,Cloudy,6,21024.0,4204.8,281,7,8.0,2023-08-08 12:40:57,2023-08-10 17:40:57,High,53.0,20.0,0
12,313,81.0,Sunny,6,25353.0,5070.6,289,10,8.0,2023-05-05 10:15:34,2023-05-08 08:15:34,Low,70.0,20.0,0
4,110,111.0,Cloudy,1,12210.0,2442.0,285,7,7.0,2023-12-24 09:26:41,2023-12-24 11:26:41,Medium,2.0,20.0,0
8,124,66.0,Sunny,0,8184.0,1636.8000000000002,293,10,7.0,2023-04-10 14:42:28,2023-04-12 13:42:28,Low,47.0,20.0,0
17,132,202.0,Sunny,6,26664.0,5332.8,277,10,8.0,2023-06-24 14:57:37,2023-06-24 16:57:37,High,2.0,20.0,0
8,97,139.0,Windy,3,13483.0,2696.6000000000004,293,6,9.0,2023-12-21 16:12:26,2023-12-23 06:12:26,Medium,38.0,20.000000000000004,0
3,154,44.0,Windy,5,6776.0,1355.2,300,6,7.0,2023-08-09 23:20:55,2023-08-10 14:20:55,Low,15.0,20.0,0
1,189,135.0,Cloudy,7,25515.0,5103.0,283,7,6.0,2023-11-10 05:32:56,2023-11-13 04:32:56,Medium,71.0,20.0,0
7,107,160.0,Cloudy,6,17120.0,3424.0,273,7,8.0,2023-11-15 21:14:53,2023-11-17 06:14:53,High,33.0,20.0,0
14,118,159.0,Sunny,2,18762.0,3752.4,281,10,7.0,2023-08-28 22:38:15,2023-08-29 02:38:15,High,4.0,20.0,0
6,97,119.0,Sunny,3,11543.0,2308.6,242,10,9.0,2023-05-08 01:17:14,2023-05-10 20:17:14,Medium,67.0,20.0,0
10,222,88.0,Cloudy,2,19536.0,3907.2,280,7,7.0,2023-07-13 23:11:48,2023-07-15 11:11:48,Low,36.0,20.0,0
1,137,121.0,Rainy,0,16577.0,3315.4,283,5,7.0,2023-07-23 08:26:16,2023-07-26 08:26:16,Medium,72.0,20.0,0
2,131,69.0,Rainy,6,9039.0,1807.8,269,5,8.0,2023-05-27 19:25:21,2023-05-30 12:25:21,Low,65.0,20.0,0
10,187,12.0,Windy,3,2244.0,448.8,280,6,9.0,2023-09-02 00:18:29,2023-09-03 12:18:29,Low,36.0,20.0,0
0,230,111.0,Sunny,0,25530.0,5106.0,298,10,7.0,2023-05-03 13:04:10,2023-05-04 01:04:10,Medium,12.0,20.0,0
3,171,18.0,Sunny,8,3078.0,615.6,300,10,7.0,2023-06-09 19:27:50,2023-06-10 04:27:50,Low,9.0,20.0,0
16,263,128.0,Cloudy,6,33664.0,6732.8,257,7,8.0,2023-11-18 19:37:01,2023-11-19 00:37:01,Medium,5.0,20.0,1
13,238,69.0,Cloudy,4,16422.0,3284.4,284,7,7.0,2023-12-19 20:11:39,2023-12-21 09:11:39,Low,37.0,20.0,0
17,141,176.0,Cloudy,0,24816.0,4963.200000000001,277,7,7.0,2023-06-05 02:54:01,2023-06-07 20:54:01,High,66.0,20.000000000000004,0
17,103,57.0,Sunny,3,5871.0,1174.2,277,10,9.0,2023-06-12 01:08:06,2023-06-15 00:08:06,Low,71.0,20.0,0
2,156,28.0,Windy,5,4368.0,873.6,269,6,7.0,2023-03-02 13:27:24,2023-03-05 06:27:24,Low,65.0,20.0,0
2,120,145.0,Windy,4,17400.0,3480.0,269,6,7.0,2023-10-31 13:00:15,2023-11-03 00:00:15,Medium,59.0,20.0,0
6,137,156.0,Sunny,0,21372.0,4274.400000000001,242,10,7.0,2023-05-10 23:17:09,2023-05-13 04:17:09,High,53.0,20.000000000000004,0
3,145,94.0,Windy,7,13630.0,2726.0,300,6,6.0,2023-03-15 22:51:39,2023-03-18 21:51:39,Low,71.0,20.0,0
4,115,159.0,Cloudy,8,18285.0,3657.0,285,7,7.0,2023-06-02 22:03:57,2023-06-04 07:03:57,High,33.0,20.0,0
10,189,27.0,Rainy,4,5103.0,1020.6,280,5,7.0,2023-06-11 09:17:32,2023-06-14 05:17:32,Low,68.0,20.0,0
3,214,10.0,Sunny,1,2140.0,428.0,300,10,7.0,2023-01-23 12:03:48,2023-01-24 12:03:48,Low,24.0,20.0,0
9,224,137.0,Rainy,8,30688.0,6137.6,284,5,7.0,2023-08-21 13:16:50,2023-08-24 10:16:50,Medium,69.0,20.0,0
2,129,120.0,Cloudy,8,15480.0,3096.0,269,7,7.0,2023-05-21 19:06:28,2023-05-24 18:06:28,Medium,71.0,20.0,0
6,149,245.0,Cloudy,0,36505.0,7301.0,242,7,7.0,2023-07-17 03:54:06,2023-07-18 03:54:06,High,24.0,20.0,0
16,298,11.0,Sunny,1,3278.0,655.6,257,10,7.0,2023-03-07 23:56:55,2023-03-08 16:56:55,Low,17.0,20.0,1
17,109,97.0,Windy,4,10573.0,2114.6,277,6,7.0,2023-11-08 23:11:02,2023-11-10 14:11:02,Low,39.0,20.0,0
7,140,203.0,Rainy,1,28420.0,5684.0,273,5,7.0,2023-07-31 11:46:09,2023-08-02 20:46:09,High,57.0,20.0,0
2,167,23.0,Cloudy,7,3841.0,768.2,269,7,6.0,2023-12-10 19:50:25,2023-12-11 12:50:25,Low,17.0,20.0,0
6,155,156.0,Rainy,7,24180.0,4836.0,242,5,6.0,2023-04-26 17:38:53,2023-04-28 04:38:53,High,35.0,20.0,0
10,188,37.0,Windy,5,6956.0,1391.2,280,6,7.0,2023-01-27 12:32:29,2023-01-29 10:32:29,Low,46.0,20.0,0
17,117,171.0,Sunny,8,20007.0,4001.4,277,10,7.0,2023-05-26 23:37:13,2023-05-29 16:37:13,High,65.0,20.0,0
15,102,107.0,Windy,1,10914.0,2182.8,257,6,7.0,2023-07-17 00:55:10,2023-07-18 15:55:10,Medium,39.0,20.0,0
17,138,143.0,Windy,7,19734.0,3946.8,277,6,6.0,2023-11-04 12:46:07,2023-11-06 04:46:07,Medium,40.0,20.0,0
6,96,203.0,Rainy,5,19488.0,3897.6,242,5,7.0,2023-05-13 01:47:16,2023-05-13 10:47:16,High,9.0,20.0,0
10,157,38.0,Cloudy,4,5966.0,1193.2,280,7,7.0,2023-10-25 20:17:00,2023-10-26 16:17:00,Low,20.0,20.0,0
15,144,186.0,Rainy,1,26784.0,5356.8,257,5,7.0,2023-02-25 05:04:09,2023-02-26 12:04:09,High,31.0,20.0,0
14,156,160.0,Cloudy,1,24960.0,4992.0,281,7,7.0,2023-04-23 09:38:29,2023-04-24 13:38:29,High,28.0,20.0,0
3,145,90.0,Sunny,3,13050.0,2610.0,300,10,9.0,2023-05-22 23:19:52,2023-05-25 00:19:52,Low,49.0,20.0,0
5,175,165.0,Windy,5,28875.0,5775.0,264,6,7.0,2023-01-05 14:59:53,2023-01-05 19:59:53,High,5.0,20.0,0
4,130,87.0,Cloudy,8,11310.0,2262.0,285,7,7.0,2023-10-02 17:21:48,2023-10-03 15:21:48,Low,22.0,20.0,0
13,199,62.0,Cloudy,2,12338.0,2467.6000000000004,284,7,7.0,2023-04-24 04:38:54,2023-04-25 09:38:54,Low,29.0,20.000000000000004,0
11,194,236.0,Rainy,5,44665.375,8933.075,284,5,7.0,2023-06-20 17:18:31,2023-06-23 08:18:31,High,63.0,20.0,0
13,270,31.0,Windy,4,8370.0,1674.0,284,6,7.0,2023-07-13 20:02:14,2023-07-16 12:02:14,Low,64.0,20.0,0
0,265,100.0,Rainy,2,26500.0,5300.0,298,5,7.0,2023-06-19 20:05:33,2023-06-20 12:05:33,Low,16.0,20.0,0
14,111,160.0,Sunny,6,17760.0,3552.0,281,10,8.0,2023-06-23 23:49:27,2023-06-26 06:49:27,High,55.0,20.0,0
7,108,107.0,Rainy,4,11556.0,2311.2000000000003,273,5,7.0,2023-11-26 18:18:17,2023-11-28 09:18:17,Medium,39.0,20.0,0
17,105,67.0,Cloudy,3,7035.0,1407.0,277,7,9.0,2023-05-06 13:44:32,2023-05-08 06:44:32,Low,41.0,20.0,0
16,223,80.0,Rainy,0,17840.0,3568.0,257,5,7.0,2023-08-28 13:13:49,2023-08-29 10:13:49,Low,21.0,20.0,1
13,252,114.0,Cloudy,6,28728.0,5745.6,284,7,8.0,2023-12-17 16:22:49,2023-12-18 05:22:49,Medium,13.0,20.0,0
17,105,159.0,Cloudy,2,16695.0,3339.0,277,7,7.0,2023-08-13 23:03:14,2023-08-16 14:03:14,High,63.0,20.0,0
12,289,78.0,Windy,5,22542.0,4508.400000000001,289,6,7.0,2023-08-30 05:47:29,2023-09-01 17:47:29,Low,60.0,20.0,0
1,173,144.0,Rainy,0,24912.0,4982.400000000001,283,5,7.0,2023-04-20 16:46:01,2023-04-20 21:46:01,Medium,5.0,20.0,0
0,265,87.0,Rainy,5,23055.0,4611.0,298,5,7.0,2023-02-17 12:48:33,2023-02-18 17:48:33,Low,29.0,20.0,0
15,104,139.0,Sunny,1,14456.0,2891.2000000000003,257,10,7.0,2023-08-13 13:26:13,2023-08-15 00:26:13,Medium,35.0,20.0,0
2,119,50.0,Sunny,4,5950.0,1190.0,269,10,7.0,2023-07-08 21:19:50,2023-07-08 22:19:50,Low,1.0,20.0,0
8,107,100.0,Cloudy,5,10700.0,2140.0,293,7,7.0,2023-01-12 15:23:22,2023-01-14 19:23:22,Low,52.0,20.0,0
13,191,10.0,Sunny,4,1910.0,382.0,284,10,7.0,2023-08-17 21:00:19,2023-08-19 04:00:19,Low,31.0,20.0,0
16,248,10.0,Cloudy,8,2480.0,496.0,257,7,7.0,2023-02-27 16:18:14,2023-03-01 02:18:14,Low,34.0,20.0,1
