Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start DateTime,End DateTime,Demand,Sales Duration (hours),Profit Percentage
Daisy,153,99.0,Windy,Special Events,15147.0,3029.4,285,6,8.0,2023-06-19 18:35:11,2023-06-21 01:35:11,Low,31.0,20.0
Sunflower,112,120.0,Windy,Temple,13440.0,2688.0,257,6,6.0,2023-06-28 00:31:02,2023-06-28 12:31:02,Medium,12.0,20.0
Rose,116,152.0,Sunny,Special Events,17632.0,3526.4,281,10,8.0,2023-05-01 11:36:46,2023-05-03 05:36:46,Medium,42.0,20.0
Sunflower,169,88.0,Sunny,Marriage,14872.0,2974.4,257,10,7.0,2023-06-03 07:12:19,2023-06-04 05:12:19,Low,22.0,20.0
Dahlia,142,134.0,Sunny,Daily Consumers,19028.0,3805.6,300,10,7.0,2023-06-24 22:43:02,2023-06-26 07:43:02,Medium,33.0,20.0
Tulip,263,55.0,Sunny,Temple,14465.0,2893.0,257,10,6.0,2023-06-23 13:59:48,2023-06-26 02:59:48,Low,61.0,20.0
Calla Lily,249,82.0,Cloudy,Luxury Events,20418.0,4083.6,298,7,7.0,2023-04-20 17:20:39,2023-04-20 23:20:39,Low,6.0,20.0
Marigold,142,124.0,Sunny,Marriage,17608.0,3521.6000000000004,284,10,7.0,2023-08-29 00:57:16,2023-08-31 13:57:16,Medium,61.0,20.0
Poppy,269,52.0,Sunny,Marriage,13988.0,2797.6000000000004,284,10,7.0,2023-11-26 19:37:57,2023-11-28 21:37:57,Low,50.0,20.000000000000004
Rose,126,80.0,Cloudy,Festivals,10080.0,2016.0,281,7,7.0,2023-02-27 16:50:28,2023-02-28 13:50:28,Low,21.0,20.0
Chrysanthemum,177,132.0,Rainy,Special Events,23364.0,4672.8,269,5,8.0,2023-08-18 23:14:23,2023-08-19 21:14:23,Medium,22.0,20.0
Tulip,280,130.0,Sunny,High-End Customers,36400.0,7280.0,257,10,9.0,2023-05-06 15:33:09,2023-05-08 23:33:09,Medium,56.0,20.0
Lily,173,112.0,Sunny,Festivals,19376.0,3875.2,280,10,7.0,2023-11-12 08:23:05,2023-11-13 21:23:05,Medium,37.0,20.0
Lavender,204,134.0,Windy,Weddings,27336.0,5467.200000000001,284,6,7.0,2023-02-27 10:13:45,2023-03-01 05:13:45,Medium,43.0,20.000000000000004
Chrysanthemum,166,56.0,Sunny,Marriage,9296.0,1859.2,269,10,7.0,2023-05-11 09:03:28,2023-05-12 13:03:28,Low,28.0,20.0
Dahlia,216,87.0,Windy,Daily Consumers,18792.0,3758.4,300,6,7.0,2023-10-27 16:43:53,2023-10-29 16:43:53,Low,48.0,20.0
Jasmine,82,145.0,Cloudy,Special Events,11890.0,2378.0,293,7,8.0,2023-07-23 18:29:37,2023-07-26 01:29:37,Medium,55.0,20.0
Lily,203,10.0,Windy,Marriage,2030.0,406.0,280,6,7.0,2023-01-15 08:09:14,2023-01-15 10:09:14,Low,2.0,20.0
Daisy,146,97.0,Windy,Corporate Events,14162.0,2832.4,285,6,7.0,2023-11-07 05:59:47,2023-11-07 21:59:47,Low,16.0,20.0
Lavender,193,65.0,Sunny,Luxury Events,12545.0,2509.0,284,10,7.0,2023-10-09 06:14:45,2023-10-09 16:14:45,Low,10.0,20.0
Carnation,143,205.0,Cloudy,Luxury Events,29315.0,5863.0,283,7,7.0,2023-08-16 01:16:17,2023-08-17 11:16:17,High,34.0,20.0
Jasmine,78,59.0,Sunny,Festivals,4602.0,920.4,293,10,7.0,2023-03-14 18:17:35,2023-03-15 21:17:35,Low,27.0,20.0
Lily,209,36.0,Cloudy,Luxury Events,7524.0,1504.8000000000002,280,7,7.0,2023-03-11 02:46:36,2023-03-11 19:46:36,Low,17.0,20.0
Marigold,191,135.0,Cloudy,Marriage,25785.0,5157.0,284,7,7.0,2023-09-25 02:13:49,2023-09-26 03:13:49,Medium,25.0,20.0
Daisy,82,219.0,Windy,Corporate Events,17958.0,3591.6000000000004,285,6,7.0,2023-11-30 18:01:45,2023-12-01 18:01:45,High,24.0,20.0
Marigold,158,265.0,Cloudy,Festivals,41870.0,8374.0,284,7,7.0,2023-04-11 21:31:04,2023-04-13 11:31:04,High,38.0,20.0
Carnation,181,160.0,Windy,Temple,28960.0,5792.0,283,6,6.0,2023-12-02 03:35:21,2023-12-02 06:35:21,High,3.0,20.0
Zinnia,74,115.0,Rainy,Special Events,8510.0,1702.0,277,5,8.0,2023-11-12 01:32:06,2023-11-12 13:32:06,Medium,12.0,20.0
Dahlia,205,81.0,Sunny,High-End Customers,16605.0,3321.0,300,10,9.0,2023-01-22 07:24:24,2023-01-22 17:24:24,Low,10.0,20.0
Zinnia,94,70.0,Windy,Corporate Events,6580.0,1316.0,277,6,7.0,2023-11-19 11:11:33,2023-11-20 06:11:33,Low,19.0,20.0
Jasmine,148,148.0,Cloudy,High-End Customers,21904.0,4380.8,293,7,9.0,2023-08-15 02:15:29,2023-08-17 03:15:29,Medium,49.0,20.0
Hibiscus,100,126.0,Sunny,Luxury Events,12600.0,2520.0,273,10,7.0,2023-01-09 07:44:54,2023-01-10 00:44:54,Medium,17.0,20.0
Carnation,201,51.0,Windy,Weddings,10251.0,2050.2000000000003,283,6,7.0,2023-10-16 17:41:42,2023-10-18 18:41:42,Low,49.0,20.000000000000004
Rose,101,109.0,Windy,Festivals,11009.0,2201.8,281,6,7.0,2023-04-15 12:40:26,2023-04-16 06:40:26,Medium,18.0,20.0
Dahlia,207,17.0,Cloudy,Daily Consumers,3519.0,703.8000000000001,300,7,7.0,2023-10-18 20:33:00,2023-10-20 04:33:00,Low,32.0,20.0
Poppy,208,30.0,Rainy,Temple,6240.0,1248.0,284,5,6.0,2023-06-29 16:19:08,2023-07-01 17:19:08,Low,49.0,20.0
Dahlia,163,132.0,Cloudy,High-End Customers,21516.0,4303.2,300,7,9.0,2023-12-03 20:40:42,2023-12-05 04:40:42,Medium,32.0,20.0
Jasmine,150,89.0,Sunny,Festivals,13350.0,2670.0,293,10,7.0,2023-10-31 05:29:37,2023-11-01 13:29:37,Low,32.0,20.0
Carnation,171,91.0,Rainy,Luxury Events,15561.0,3112.2000000000003,283,5,7.0,2023-03-18 07:02:55,2023-03-20 17:02:55,Low,58.0,20.0
Orchid,285,10.0,Sunny,Festivals,2850.0,570.0,289,10,7.0,2023-02-24 12:04:49,2023-02-25 03:04:49,Low,15.0,20.0
Gerbera,135,103.0,Rainy,Temple,13905.0,2781.0,242,5,6.0,2023-09-23 07:01:15,2023-09-25 16:01:15,Low,57.0,20.0
Lily,157,52.0,Windy,Luxury Events,8164.0,1632.8000000000002,280,6,7.0,2023-11-14 15:05:58,2023-11-15 06:05:58,Low,15.0,20.0
Chrysanthemum,154,52.0,Windy,Luxury Events,8008.0,1601.6,269,6,7.0,2023-06-18 08:06:50,2023-06-18 20:06:50,Low,12.0,20.0
Rose,135,179.0,Windy,Special Events,24165.0,4833.0,281,6,8.0,2023-05-03 13:08:36,2023-05-06 08:08:36,High,67.0,20.0
Zinnia,119,197.0,Sunny,Marriage,23443.0,4688.6,277,10,7.0,2023-09-06 22:56:10,2023-09-07 04:56:10,High,6.0,20.0
Jasmine,82,72.0,Cloudy,Weddings,5904.0,1180.8,293,7,7.0,2023-10-01 10:42:20,2023-10-02 13:42:20,Low,27.0,20.0
Dahlia,175,90.0,Windy,Temple,15750.0,3150.0,300,6,6.0,2023-11-27 23:27:18,2023-11-28 12:27:18,Low,13.0,20.0
Jasmine,132,95.0,Windy,Special Events,12540.0,2508.0,293,6,8.0,2023-12-25 08:09:11,2023-12-25 17:09:11,Low,9.0,20.0
Poppy,235,10.0,Cloudy,Marriage,2350.0,470.0,284,7,7.0,2023-09-15 01:59:17,2023-09-16 11:59:17,Low,34.0,20.0
Chrysanthemum,172,38.0,Windy,Corporate Events,6536.0,1307.2,269,6,7.0,2023-10-13 19:12:57,2023-10-15 11:12:57,Low,40.0,20.0
Daisy,149,170.0,Windy,Temple,25330.0,5066.0,285,6,6.0,2023-10-13 15:04:21,2023-10-15 18:04:21,High,51.0,20.0
Calla Lily,271,123.0,Sunny,Corporate Events,33333.0,6666.6,298,10,7.0,2023-06-06 05:00:31,2023-06-07 15:00:31,Medium,34.0,20.0
Marigold,138,259.0,Rainy,Special Events,35742.0,7148.400000000001,284,5,8.0,2023-04-16 12:41:49,2023-04-17 12:41:49,High,24.0,20.0
Jasmine,135,58.0,Rainy,Corporate Events,7830.0,1566.0,293,5,7.0,2023-02-12 04:10:27,2023-02-13 15:10:27,Low,35.0,20.0
Rose,132,213.0,Cloudy,Festivals,28116.0,5623.200000000001,281,7,7.0,2023-10-11 15:21:15,2023-10-12 16:21:15,High,25.0,20.000000000000004
Jasmine,117,133.0,Sunny,Temple,15561.0,3112.2000000000003,293,10,6.0,2023-09-27 11:04:08,2023-09-27 16:04:08,Medium,5.0,20.0
Tulip,234,10.0,Windy,Daily Consumers,2340.0,468.0,257,6,7.0,2023-07-16 23:20:19,2023-07-18 01:20:19,Low,26.0,20.0
Gerbera,104,197.0,Cloudy,Corporate Events,20488.0,4097.6,242,7,7.0,2023-09-18 03:29:07,2023-09-20 23:29:07,High,68.0,20.0
Tulip,275,10.0,Sunny,Marriage,2750.0,550.0,257,10,7.0,2023-06-12 16:29:53,2023-06-12 18:29:53,Low,2.0,20.0
Hibiscus,65,236.0,Windy,Special Events,15340.0,3068.0,273,6,8.0,2023-10-19 00:17:00,2023-10-19 06:17:00,High,6.0,20.0
Daisy,87,141.0,Rainy,Festivals,12267.0,2453.4,285,5,7.0,2023-04-28 17:24:19,2023-04-30 13:24:19,Medium,44.0,20.0
Hibiscus,108,232.0,Sunny,High-End Customers,25056.0,5011.200000000001,273,10,9.0,2023-12-08 22:59:28,2023-12-09 14:59:28,High,16.0,20.000000000000004
Gerbera,88,135.0,Sunny,Marriage,11880.0,2376.0,242,10,7.0,2023-05-30 04:13:35,2023-06-01 08:13:35,Medium,52.0,20.0
Orchid,285,10.0,Rainy,Temple,2850.0,570.0,289,5,6.0,2023-04-11 11:47:11,2023-04-13 11:47:11,Low,48.0,20.0
Zinnia,109,142.0,Cloudy,Temple,15478.0,3095.6000000000004,277,7,6.0,2023-07-16 21:27:17,2023-07-17 13:27:17,Medium,16.0,20.0
Rose,134,150.0,Cloudy,Daily Consumers,20100.0,4020.0,281,7,7.0,2023-08-31 03:22:34,2023-09-01 23:22:34,Medium,44.0,20.0
Rose,119,169.0,Rainy,Luxury Events,20111.0,4022.2,281,5,7.0,2023-02-03 05:56:06,2023-02-06 05:56:06,High,72.0,20.0
Sunflower,148,192.0,Windy,Weddings,28416.0,5683.200000000001,257,6,7.0,2023-06-06 16:36:30,2023-06-06 21:36:30,High,5.0,20.000000000000004
Carnation,145,137.0,Rainy,Corporate Events,19865.0,3973.0,283,5,7.0,2023-08-04 17:13:25,2023-08-05 20:13:25,Medium,27.0,20.0
Dahlia,184,10.0,Cloudy,Daily Consumers,1840.0,368.0,300,7,7.0,2023-11-09 19:39:14,2023-11-11 19:39:14,Low,48.0,20.0
Zinnia,94,183.0,Rainy,Marriage,17202.0,3440.4,277,5,7.0,2023-08-14 06:38:06,2023-08-16 09:38:06,High,51.0,20.0
Carnation,199,179.0,Sunny,Festivals,35621.0,7124.200000000001,283,10,7.0,2023-09-08 03:38:38,2023-09-09 08:38:38,High,29.0,20.0
Hibiscus,123,223.0,Windy,Temple,27429.0,5485.8,273,6,6.0,2023-06-23 19:30:46,2023-06-24 13:30:46,High,18.0,20.0
Chrysanthemum,147,76.0,Windy,Daily Consumers,11172.0,2234.4,269,6,7.0,2023-05-04 17:18:03,2023-05-06 16:18:03,Low,47.0,20.0
Dahlia,188,106.0,Rainy,High-End Customers,19928.0,3985.6,300,5,9.0,2023-07-14 09:13:28,2023-07-14 18:13:28,Medium,9.0,20.0
Geranium,123,146.0,Sunny,Special Events,17958.0,3591.6000000000004,264,10,8.0,2023-01-17 15:37:08,2023-01-19 21:37:08,Medium,54.0,20.0
Calla Lily,277,95.0,Sunny,Marriage,26315.0,5263.0,298,10,7.0,2023-10-29 08:58:59,2023-10-31 19:58:59,Low,59.0,20.0
Marigold,156,155.0,Windy,Festivals,24180.0,4836.0,284,6,7.0,2023-05-12 13:19:00,2023-05-14 05:19:00,High,40.0,20.0
Marigold,180,133.0,Rainy,Temple,23940.0,4788.0,284,5,6.0,2023-11-01 01:19:53,2023-11-03 09:19:53,Medium,56.0,20.0
Lavender,217,131.0,Sunny,Temple,28427.0,5685.400000000001,284,10,6.0,2023-08-30 16:53:52,2023-09-01 18:53:52,Medium,50.0,20.0
Zinnia,128,90.0,Sunny,Special Events,11520.0,2304.0,277,10,8.0,2023-01-08 15:20:25,2023-01-10 11:20:25,Low,44.0,20.0
Lily,172,148.0,Sunny,Luxury Events,25456.0,5091.200000000001,280,10,7.0,2023-02-22 22:18:24,2023-02-23 06:18:24,Medium,8.0,20.000000000000004
Lily,223,10.0,Cloudy,Daily Consumers,2230.0,446.0,280,7,7.0,2023-12-02 09:29:03,2023-12-04 05:29:03,Low,44.0,20.0
Orchid,296,85.0,Sunny,Festivals,25160.0,5032.0,289,10,7.0,2023-11-16 01:29:43,2023-11-17 22:29:43,Low,45.0,20.0
Marigold,198,247.0,Cloudy,Luxury Events,44665.375,8933.075,284,7,7.0,2023-06-03 12:25:33,2023-06-04 02:25:33,High,14.0,20.0
Carnation,198,68.0,Windy,Luxury Events,13464.0,2692.8,283,6,7.0,2023-03-14 05:12:06,2023-03-16 21:12:06,Low,64.0,20.0
Geranium,170,169.0,Sunny,Marriage,28730.0,5746.0,264,10,7.0,2023-01-07 06:49:31,2023-01-07 07:49:31,High,1.0,20.0
Orchid,312,89.0,Sunny,Festivals,27768.0,5553.6,289,10,7.0,2023-01-18 01:00:16,2023-01-20 18:00:16,Low,65.0,20.0
Dahlia,200,10.0,Sunny,Special Events,2000.0,400.0,300,10,8.0,2023-03-11 03:36:36,2023-03-11 18:36:36,Low,15.0,20.0
Orchid,299,77.0,Sunny,Luxury Events,23023.0,4604.6,289,10,7.0,2023-07-09 13:40:23,2023-07-11 18:40:23,Low,53.0,20.0
Sunflower,138,72.0,Rainy,Daily Consumers,9936.0,1987.2,257,5,7.0,2023-04-08 08:22:00,2023-04-09 05:22:00,Low,21.0,20.0
Gerbera,140,215.0,Cloudy,Temple,30100.0,6020.0,242,7,6.0,2023-09-17 05:43:25,2023-09-17 14:43:25,High,9.0,20.0
Calla Lily,300,77.0,Sunny,High-End Customers,23100.0,4620.0,298,10,9.0,2023-09-11 15:55:30,2023-09-13 01:55:30,Low,34.0,20.0
Zinnia,85,183.0,Sunny,Corporate Events,15555.0,3111.0,277,10,7.0,2023-07-08 08:42:16,2023-07-08 22:42:16,High,14.0,20.0
Chrysanthemum,183,79.0,Rainy,Luxury Events,14457.0,2891.4,269,5,7.0,2023-06-02 01:37:29,2023-06-03 18:37:29,Low,41.0,20.0
Chrysanthemum,172,113.0,Windy,Weddings,19436.0,3887.2,269,6,7.0,2023-12-13 02:26:08,2023-12-13 18:26:08,Medium,16.0,20.0
Lavender,200,139.0,Rainy,Daily Consumers,27800.0,5560.0,284,5,7.0,2023-06-14 12:37:36,2023-06-15 19:37:36,Medium,31.0,20.0
Rose,132,78.0,Rainy,High-End Customers,10296.0,2059.2000000000003,281,5,9.0,2023-09-17 04:20:25,2023-09-17 07:20:25,Low,3.0,20.000000000000004
Lavender,208,28.0,Sunny,Weddings,5824.0,1164.8,284,10,7.0,2023-02-27 09:03:01,2023-03-02 01:03:01,Low,64.0,20.0
Gerbera,148,210.0,Rainy,Weddings,31080.0,6216.0,242,5,7.0,2023-10-10 13:57:30,2023-10-12 01:57:30,High,36.0,20.0
Calla Lily,224,71.0,Rainy,Weddings,15904.0,3180.8,298,5,7.0,2023-05-10 10:49:30,2023-05-10 14:49:30,Low,4.0,20.0
Geranium,178,108.0,Windy,Marriage,19224.0,3844.8,264,6,7.0,2023-08-03 02:10:16,2023-08-04 03:10:16,Medium,25.0,20.0
Lily,169,140.0,Sunny,Festivals,23660.0,4732.0,280,10,7.0,2023-09-01 23:04:54,2023-09-04 18:04:54,Medium,67.0,20.0
Jasmine,150,78.0,Rainy,High-End Customers,11700.0,2340.0,293,5,9.0,2023-01-13 02:02:12,2023-01-15 22:02:12,Low,68.0,20.0
Hibiscus,133,218.0,Cloudy,Corporate Events,28994.0,5798.8,273,7,7.0,2023-05-28 08:22:44,2023-05-30 14:22:44,High,54.0,20.0
Geranium,161,85.0,Rainy,Daily Consumers,13685.0,2737.0,264,5,7.0,2023-12-04 03:09:40,2023-12-06 00:09:40,Low,45.0,20.0
Rose,134,211.0,Windy,Temple,28274.0,5654.8,281,6,6.0,2023-09-05 06:31:12,2023-09-07 02:31:12,High,44.0,20.0
Zinnia,129,125.0,Rainy,Festivals,16125.0,3225.0,277,5,7.0,2023-10-23 08:23:46,2023-10-25 05:23:46,Medium,45.0,20.0
Sunflower,148,118.0,Sunny,Daily Consumers,17464.0,3492.8,257,10,7.0,2023-11-11 08:00:10,2023-11-11 16:00:10,Medium,8.0,20.0
Jasmine,138,63.0,Windy,Daily Consumers,8694.0,1738.8000000000002,293,6,7.0,2023-09-29 21:52:17,2023-10-01 17:52:17,Low,44.0,20.0
Marigold,121,170.0,Cloudy,High-End Customers,20570.0,4114.0,284,7,9.0,2023-12-27 11:33:31,2023-12-29 22:33:31,High,59.0,20.0
Zinnia,105,172.0,Rainy,Festivals,18060.0,3612.0,277,5,7.0,2023-12-07 14:36:21,2023-12-08 05:36:21,High,15.0,20.0
Chrysanthemum,114,48.0,Windy,Festivals,5472.0,1094.4,269,6,7.0,2023-06-29 07:03:15,2023-06-29 09:03:15,Low,2.0,20.0
Geranium,122,95.0,Windy,Festivals,11590.0,2318.0,264,6,7.0,2023-07-07 04:21:26,2023-07-08 13:21:26,Low,33.0,20.0
Hibiscus,87,167.0,Rainy,Marriage,14529.0,2905.8,273,5,7.0,2023-12-09 14:52:05,2023-12-10 11:52:05,High,21.0,20.0
Daisy,117,199.0,Rainy,High-End Customers,23283.0,4656.6,285,5,9.0,2023-02-20 17:10:50,2023-02-23 11:10:50,High,66.0,20.0
Lavender,231,52.0,Sunny,Temple,12012.0,2402.4,284,10,6.0,2023-06-20 00:23:42,2023-06-20 16:23:42,Low,16.0,20.0
Lavender,182,10.0,Windy,Weddings,1820.0,364.0,284,6,7.0,2023-09-26 14:31:15,2023-09-27 12:31:15,Low,22.0,20.0
Gerbera,155,213.0,Rainy,Luxury Events,33015.0,6603.0,242,5,7.0,2023-02-07 03:24:48,2023-02-09 19:24:48,High,64.0,20.0
Marigold,153,263.0,Rainy,Special Events,40239.0,8047.8,284,5,8.0,2023-03-18 04:53:37,2023-03-20 20:53:37,High,64.0,20.0
Orchid,297,43.0,Rainy,Corporate Events,12771.0,2554.2000000000003,289,5,7.0,2023-01-24 18:36:49,2023-01-26 01:36:49,Low,31.0,20.0
Orchid,338,10.0,Windy,Temple,3380.0,676.0,289,6,6.0,2023-04-06 04:56:56,2023-04-07 07:56:56,Low,27.0,20.0
Poppy,259,108.0,Rainy,High-End Customers,27972.0,5594.400000000001,284,5,9.0,2023-07-21 09:10:43,2023-07-24 03:10:43,Medium,66.0,20.0
Daisy,86,204.0,Rainy,Corporate Events,17544.0,3508.8,285,5,7.0,2023-01-06 08:13:51,2023-01-09 00:13:51,High,64.0,20.0
Rose,149,162.0,Rainy,High-End Customers,24138.0,4827.6,281,5,9.0,2023-02-13 04:27:52,2023-02-13 13:27:52,High,9.0,20.0
Sunflower,118,102.0,Sunny,Luxury Events,12036.0,2407.2000000000003,257,10,7.0,2023-02-08 14:00:38,2023-02-08 16:00:38,Low,2.0,20.0
Lily,210,122.0,Sunny,Corporate Events,25620.0,5124.0,280,10,7.0,2023-07-15 01:30:07,2023-07-15 23:30:07,Medium,22.0,20.0
Chrysanthemum,124,165.0,Windy,Corporate Events,20460.0,4092.0,269,6,7.0,2023-02-12 05:58:06,2023-02-14 05:58:06,High,48.0,20.0
Geranium,144,129.0,Sunny,Daily Consumers,18576.0,3715.2,264,10,7.0,2023-05-03 01:42:11,2023-05-03 04:42:11,Medium,3.0,20.0
Lily,187,75.0,Rainy,High-End Customers,14025.0,2805.0,280,5,9.0,2023-06-08 05:24:35,2023-06-09 06:24:35,Low,25.0,20.0
Rose,152,95.0,Rainy,Temple,14440.0,2888.0,281,5,6.0,2023-01-18 04:32:41,2023-01-20 15:32:41,Low,59.0,20.0
Orchid,311,33.0,Windy,Festivals,10263.0,2052.6,289,6,7.0,2023-01-01 07:03:45,2023-01-04 07:03:45,Low,72.0,20.0
Dahlia,178,31.0,Sunny,Weddings,5518.0,1103.6,300,10,7.0,2023-11-13 07:33:29,2023-11-16 02:33:29,Low,67.0,20.0
Rose,104,168.0,Rainy,Daily Consumers,17472.0,3494.4,281,5,7.0,2023-10-10 16:11:46,2023-10-13 08:11:46,High,64.0,20.0
Jasmine,98,111.0,Windy,Weddings,10878.0,2175.6,293,6,7.0,2023-06-12 00:42:36,2023-06-13 03:42:36,Medium,27.0,20.0
Calla Lily,296,10.0,Sunny,Corporate Events,2960.0,592.0,298,10,7.0,2023-01-23 14:54:55,2023-01-25 15:54:55,Low,49.0,20.0
Daisy,91,217.0,Sunny,Weddings,19747.0,3949.4,285,10,7.0,2023-02-24 09:28:31,2023-02-26 07:28:31,High,46.0,20.0
Dahlia,218,55.0,Cloudy,Temple,11990.0,2398.0,300,7,6.0,2023-07-21 10:28:16,2023-07-23 15:28:16,Low,53.0,20.0
Sunflower,127,42.0,Sunny,Corporate Events,5334.0,1066.8,257,10,7.0,2023-08-10 14:41:22,2023-08-11 06:41:22,Low,16.0,20.0
Rose,164,153.0,Windy,Daily Consumers,25092.0,5018.400000000001,281,6,7.0,2023-03-23 21:20:15,2023-03-24 19:20:15,Medium,22.0,20.0
Sunflower,176,185.0,Windy,Weddings,32560.0,6512.0,257,6,7.0,2023-11-18 23:32:12,2023-11-21 07:32:12,High,56.0,20.0
Jasmine,127,38.0,Rainy,Marriage,4826.0,965.2,293,5,7.0,2023-09-01 22:14:44,2023-09-02 09:14:44,Low,11.0,20.0
Sunflower,153,41.0,Sunny,Corporate Events,6273.0,1254.6,257,10,7.0,2023-09-27 18:57:49,2023-09-30 02:57:49,Low,56.0,20.0
Rose,152,189.0,Windy,Special Events,28728.0,5745.6,281,6,8.0,2023-12-06 09:56:15,2023-12-07 21:56:15,High,36.0,20.0
Dahlia,143,51.0,Windy,Weddings,7293.0,1458.6,300,6,7.0,2023-05-10 07:15:40,2023-05-12 05:15:40,Low,46.0,20.0
Marigold,147,137.0,Cloudy,Luxury Events,20139.0,4027.8,284,7,7.0,2023-12-06 06:34:19,2023-12-09 04:34:19,Medium,70.0,20.0
Orchid,312,10.0,Cloudy,Special Events,3120.0,624.0,289,7,8.0,2023-01-12 21:25:07,2023-01-15 16:25:07,Low,67.0,20.0
Chrysanthemum,153,53.0,Sunny,Festivals,8109.0,1621.8000000000002,269,10,7.0,2023-10-14 14:49:36,2023-10-17 00:49:36,Low,58.0,20.0
Lily,163,98.0,Windy,Corporate Events,15974.0,3194.8,280,6,7.0,2023-08-09 05:00:18,2023-08-10 02:00:18,Low,21.0,20.0
Rose,150,184.0,Cloudy,High-End Customers,27600.0,5520.0,281,7,9.0,2023-06-28 00:37:40,2023-06-29 03:37:40,High,27.0,20.0
Chrysanthemum,136,154.0,Sunny,Luxury Events,20944.0,4188.8,269,10,7.0,2023-08-26 04:51:38,2023-08-27 10:51:38,Medium,30.0,20.0
Jasmine,109,27.0,Sunny,Weddings,2943.0,588.6,293,10,7.0,2023-01-14 04:24:08,2023-01-15 16:24:08,Low,36.0,20.0
Lily,230,148.0,Cloudy,Luxury Events,34040.0,6808.0,280,7,7.0,2023-10-30 09:04:34,2023-10-31 18:04:34,Medium,33.0,20.0
Poppy,252,10.0,Sunny,High-End Customers,2520.0,504.0,284,10,9.0,2023-06-22 07:01:22,2023-06-23 10:01:22,Low,27.0,20.0
Geranium,170,80.0,Cloudy,High-End Customers,13600.0,2720.0,264,7,9.0,2023-07-04 01:32:23,2023-07-06 22:32:23,Low,69.0,20.0
Carnation,191,92.0,Windy,Weddings,17572.0,3514.4,283,6,7.0,2023-08-15 09:40:05,2023-08-17 13:40:05,Low,52.0,20.0
Hibiscus,117,167.0,Cloudy,Temple,19539.0,3907.8,273,7,6.0,2023-03-06 14:46:19,2023-03-07 14:46:19,High,24.0,20.0
Gerbera,81,246.0,Rainy,Festivals,19926.0,3985.2,242,5,7.0,2023-02-01 20:34:03,2023-02-04 09:34:03,High,61.0,20.0
Lavender,198,128.0,Windy,Luxury Events,25344.0,5068.8,284,6,7.0,2023-11-27 07:37:25,2023-11-28 18:37:25,Medium,35.0,20.0
Zinnia,141,182.0,Windy,Daily Consumers,25662.0,5132.400000000001,277,6,7.0,2023-11-18 01:01:07,2023-11-19 01:01:07,High,24.0,20.0
Lily,195,81.0,Rainy,Luxury Events,15795.0,3159.0,280,5,7.0,2023-02-01 14:26:54,2023-02-03 17:26:54,Low,51.0,20.0
Jasmine,135,92.0,Windy,Festivals,12420.0,2484.0,293,6,7.0,2023-12-02 06:48:55,2023-12-04 14:48:55,Low,56.0,20.0
Gerbera,158,103.0,Cloudy,Weddings,16274.0,3254.8,242,7,7.0,2023-11-26 21:09:08,2023-11-28 02:09:08,Low,29.0,20.0
Calla Lily,284,10.0,Cloudy,Marriage,2840.0,568.0,298,7,7.0,2023-08-22 01:54:18,2023-08-24 03:54:18,Low,50.0,20.0
Rose,128,132.0,Cloudy,High-End Customers,16896.0,3379.2000000000003,281,7,9.0,2023-08-14 17:22:59,2023-08-16 17:22:59,Medium,48.0,20.0
Sunflower,131,101.0,Windy,Special Events,13231.0,2646.2000000000003,257,6,8.0,2023-06-20 13:46:42,2023-06-23 02:46:42,Low,61.0,20.0
Geranium,178,73.0,Cloudy,Marriage,12994.0,2598.8,264,7,7.0,2023-10-31 10:11:24,2023-11-01 00:11:24,Low,14.0,20.0
Jasmine,122,83.0,Cloudy,High-End Customers,10126.0,2025.2,293,7,9.0,2023-10-08 13:24:24,2023-10-11 08:24:24,Low,67.0,20.0
Lily,163,16.0,Rainy,Luxury Events,2608.0,521.6,280,5,7.0,2023-09-14 14:28:07,2023-09-15 00:28:07,Low,10.0,20.0
Orchid,286,48.0,Windy,Festivals,13728.0,2745.6000000000004,289,6,7.0,2023-02-19 00:33:04,2023-02-19 14:33:04,Low,14.0,20.000000000000004
Dahlia,173,83.0,Cloudy,Weddings,14359.0,2871.8,300,7,7.0,2023-06-19 16:05:19,2023-06-22 07:05:19,Low,63.0,20.0
Calla Lily,252,82.0,Windy,Temple,20664.0,4132.8,298,6,6.0,2023-10-27 03:06:55,2023-10-27 04:06:55,Low,1.0,20.0
Poppy,212,31.0,Cloudy,Luxury Events,6572.0,1314.4,284,7,7.0,2023-08-24 20:22:59,2023-08-27 05:22:59,Low,57.0,20.0
Hibiscus,99,188.0,Rainy,Luxury Events,18612.0,3722.4,273,5,7.0,2023-04-17 22:04:51,2023-04-18 05:04:51,High,7.0,20.0
Dahlia,173,89.0,Windy,Luxury Events,15397.0,3079.4,300,6,7.0,2023-01-19 14:21:12,2023-01-21 23:21:12,Low,57.0,20.0
Lavender,228,68.0,Windy,Daily Consumers,15504.0,3100.8,284,6,7.0,2023-04-07 05:34:50,2023-04-09 07:34:50,Low,50.0,20.0
Sunflower,150,92.0,Rainy,Festivals,13800.0,2760.0,257,5,7.0,2023-05-23 16:54:34,2023-05-24 22:54:34,Low,30.0,20.0
