Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start Date,Start Time,End Date,End Time
Jasmine,122,125,Rainy,Weddings,15250,3050.0,293,5,,2023-10-31,04:16:01,2023-11-01,02:16:01
Hibiscus,114,166,Windy,Daily Consumers,18924,3784.8,273,6,,2023-07-13,23:02:57,2023-07-15,02:02:57
Dahlia,182,10,Windy,Special Events,1820,364.0,300,6,8.0,2023-12-29,01:27:55,2023-12-31,20:27:55
Tulip,259,111,Rainy,Marriage,28749,5749.8,257,5,,2023-07-31,15:37:32,2023-07-31,18:37:32
Tulip,264,75,Windy,Corporate Events,19800,3960.0,257,6,7.0,2023-06-24,07:12:22,2023-06-27,07:12:22
Lavender,217,115,Cloudy,Daily Consumers,24955,4991.0,284,7,,2023-01-05,07:12:45,2023-01-05,17:12:45
Zinnia,132,65,Rainy,Temple,8580,1716.0,277,5,6.0,2023-09-13,05:27:58,2023-09-14,07:27:58
Rose,167,178,Sunny,High-End Customers,29726,5945.200000000001,281,10,9.0,2023-07-06,23:07:59,2023-07-09,07:07:59
Hibiscus,122,188,Windy,Daily Consumers,22936,4587.2,273,6,,2023-03-03,15:25:25,2023-03-04,20:25:25
Dahlia,202,29,Sunny,High-End Customers,5858,1171.6,300,10,9.0,2023-07-07,22:40:06,2023-07-08,13:40:06
Dahlia,188,137,Rainy,Festivals,25756,5151.200000000001,300,5,,2023-06-11,21:07:22,2023-06-12,08:07:22
Lily,179,145,Windy,Marriage,25955,5191.0,280,6,,2023-09-14,23:02:11,2023-09-17,05:02:11
Lavender,246,10,Windy,Marriage,2460,492.0,284,6,,2023-01-19,05:51:30,2023-01-21,23:51:30
Tulip,295,85,Windy,Weddings,25075,5015.0,257,6,,2023-02-14,08:30:54,2023-02-16,12:30:54
Lily,152,23,Windy,Marriage,3496,699.2,280,6,,2023-06-22,15:18:11,2023-06-24,10:18:11
Marigold,127,164,Sunny,Weddings,20828,4165.6,284,10,,2023-04-15,19:24:15,2023-04-17,20:24:15
Lily,167,139,Cloudy,Marriage,23213,4642.6,280,7,,2023-12-09,17:17:02,2023-12-11,08:17:02
Daisy,130,133,Windy,Weddings,17290,3458.0,285,6,,2023-05-07,11:32:55,2023-05-07,16:32:55
Sunflower,124,178,Windy,Weddings,22072,4414.400000000001,257,6,,2023-08-29,12:36:57,2023-09-01,04:36:57
Dahlia,205,131,Windy,Special Events,26855,5371.0,300,6,8.0,2023-05-20,18:40:35,2023-05-22,14:40:35
Rose,165,219,Windy,Marriage,36135,7227.0,281,6,,2023-04-20,14:20:01,2023-04-21,10:20:01
Hibiscus,98,142,Rainy,Special Events,13916,2783.2000000000003,273,5,8.0,2023-07-06,13:44:11,2023-07-08,05:44:11
Geranium,169,150,Sunny,Festivals,25350,5070.0,264,10,,2023-09-14,18:12:51,2023-09-17,17:12:51
Poppy,192,44,Sunny,Marriage,8448,1689.6,284,10,,2023-12-16,03:18:17,2023-12-16,17:18:17
Rose,95,114,Cloudy,Luxury Events,10830,2166.0,281,7,,2023-02-26,00:28:49,2023-02-26,18:28:49
Lily,212,85,Cloudy,Marriage,18020,3604.0,280,7,,2023-10-09,18:11:56,2023-10-11,14:11:56
Calla Lily,231,85,Rainy,Marriage,19635,3927.0,298,5,,2023-10-29,04:26:35,2023-10-31,17:26:35
Sunflower,150,167,Cloudy,High-End Customers,25050,5010.0,257,7,9.0,2023-11-05,18:32:18,2023-11-07,16:32:18
Hibiscus,106,232,Rainy,Marriage,24592,4918.400000000001,273,5,,2023-02-07,12:37:30,2023-02-08,22:37:30
Dahlia,141,10,Rainy,Special Events,1410,282.0,300,5,8.0,2023-04-06,12:24:12,2023-04-09,05:24:12
Lily,186,79,Rainy,Special Events,14694,2938.8,280,5,8.0,2023-03-01,03:55:20,2023-03-01,05:55:20
Lavender,225,50,Sunny,Marriage,11250,2250.0,284,10,,2023-09-05,08:18:21,2023-09-07,15:18:21
Geranium,120,105,Sunny,Festivals,12600,2520.0,264,10,,2023-10-11,23:38:45,2023-10-14,16:38:45
Dahlia,179,144,Cloudy,Festivals,25776,5155.200000000001,300,7,,2023-10-20,18:30:01,2023-10-21,17:30:01
Dahlia,142,10,Sunny,Temple,1420,284.0,300,10,6.0,2023-03-23,10:16:16,2023-03-25,15:16:16
Sunflower,151,84,Windy,High-End Customers,12684,2536.8,257,6,9.0,2023-02-01,22:35:15,2023-02-02,03:35:15
Daisy,112,197,Windy,Temple,22064,4412.8,285,6,6.0,2023-07-15,19:47:55,2023-07-18,14:47:55
Lavender,249,133,Windy,Special Events,33117,6623.400000000001,284,6,8.0,2023-06-30,18:00:12,2023-07-01,05:00:12
Zinnia,147,63,Windy,Temple,9261,1852.2,277,6,6.0,2023-06-23,23:44:02,2023-06-25,05:44:02
Carnation,178,114,Sunny,Temple,20292,4058.4,283,10,6.0,2023-10-15,11:45:22,2023-10-17,10:45:22
Carnation,153,165,Cloudy,Daily Consumers,25245,5049.0,283,7,,2023-06-03,05:33:50,2023-06-04,11:33:50
Lavender,182,82,Cloudy,Festivals,14924,2984.8,284,7,,2023-10-25,07:43:41,2023-10-27,10:43:41
Hibiscus,134,207,Sunny,Luxury Events,27738,5547.6,273,10,,2023-10-19,09:40:14,2023-10-20,05:40:14
Tulip,274,48,Rainy,Daily Consumers,13152,2630.4,257,5,,2023-07-23,09:11:51,2023-07-23,14:11:51
Jasmine,111,36,Sunny,Corporate Events,3996,799.2,293,10,7.0,2023-10-12,11:18:24,2023-10-12,21:18:24
Orchid,302,10,Rainy,Corporate Events,3020,604.0,289,5,7.0,2023-01-11,13:09:27,2023-01-12,07:09:27
Geranium,179,32,Cloudy,Special Events,5728,1145.6,264,7,8.0,2023-12-03,18:15:05,2023-12-05,22:15:05
Chrysanthemum,158,13,Cloudy,Festivals,2054,410.8,269,7,,2023-03-19,06:02:05,2023-03-19,18:02:05
Gerbera,110,256,Cloudy,Weddings,28160,5632.0,242,7,,2023-07-16,21:30:12,2023-07-19,14:30:12
Chrysanthemum,114,24,Windy,Festivals,2736,547.2,269,6,,2023-01-24,21:57:02,2023-01-26,19:57:02
Carnation,138,168,Cloudy,Weddings,23184,4636.8,283,7,,2023-08-09,23:37:47,2023-08-10,21:37:47
Poppy,194,62,Sunny,Corporate Events,12028,2405.6,284,10,7.0,2023-04-19,13:38:22,2023-04-22,04:38:22
Geranium,174,30,Windy,Daily Consumers,5220,1044.0,264,6,,2023-03-25,12:27:52,2023-03-26,10:27:52
Sunflower,126,118,Sunny,Weddings,14868,2973.6000000000004,257,10,,2023-08-05,15:51:59,2023-08-05,18:51:59
Chrysanthemum,181,40,Cloudy,Special Events,7240,1448.0,269,7,8.0,2023-12-16,11:47:32,2023-12-18,17:47:32
Orchid,274,10,Rainy,Corporate Events,2740,548.0,289,5,7.0,2023-05-08,08:53:20,2023-05-09,14:53:20
Rose,108,200,Sunny,Festivals,21600,4320.0,281,10,,2023-12-17,19:44:38,2023-12-18,16:44:38
Daisy,158,97,Sunny,Daily Consumers,15326,3065.2000000000003,285,10,,2023-10-06,20:44:14,2023-10-09,06:44:14
Gerbera,132,181,Cloudy,Daily Consumers,23892,4778.400000000001,242,7,,2023-09-21,22:13:35,2023-09-24,02:13:35
Tulip,240,67,Cloudy,Corporate Events,16080,3216.0,257,7,7.0,2023-11-17,06:05:53,2023-11-18,02:05:53
Daisy,110,193,Rainy,Marriage,21230,4246.0,285,5,,2023-05-02,22:42:31,2023-05-05,06:42:31
Gerbera,119,232,Windy,Weddings,27608,5521.6,242,6,,2023-01-22,18:57:12,2023-01-23,20:57:12
Poppy,260,24,Sunny,High-End Customers,6240,1248.0,284,10,9.0,2023-12-07,05:32:10,2023-12-09,21:32:10
Chrysanthemum,139,54,Cloudy,Corporate Events,7506,1501.2,269,7,7.0,2023-05-29,19:53:25,2023-06-01,09:53:25
Gerbera,136,117,Sunny,Festivals,15912,3182.4,242,10,,2023-07-10,23:43:54,2023-07-12,11:43:54
Jasmine,83,62,Cloudy,Special Events,5146,1029.2,293,7,8.0,2023-06-15,20:11:04,2023-06-18,11:11:04
Marigold,168,277,Rainy,Luxury Events,46536,9307.2,284,5,,2023-08-25,12:16:52,2023-08-26,18:16:52
Jasmine,97,42,Windy,Weddings,4074,814.8000000000001,293,6,,2023-04-02,16:41:09,2023-04-03,11:41:09
Carnation,168,151,Rainy,Special Events,25368,5073.6,283,5,8.0,2023-11-19,10:08:08,2023-11-20,18:08:08
Daisy,124,82,Windy,Temple,10168,2033.6,285,6,6.0,2023-06-17,20:43:18,2023-06-18,07:43:18
Daisy,114,176,Sunny,Special Events,20064,4012.8,285,10,8.0,2023-03-07,00:58:29,2023-03-07,12:58:29
Tulip,255,21,Cloudy,Marriage,5355,1071.0,257,7,,2023-10-03,09:24:52,2023-10-05,19:24:52
Geranium,161,166,Rainy,Special Events,26726,5345.200000000001,264,5,8.0,2023-04-16,00:40:36,2023-04-17,00:40:36
Carnation,197,156,Cloudy,Weddings,30732,6146.400000000001,283,7,,2023-01-19,12:57:03,2023-01-21,22:57:03
Orchid,315,82,Rainy,Luxury Events,25830,5166.0,289,5,,2023-11-21,09:23:48,2023-11-21,21:23:48
Calla Lily,234,50,Sunny,High-End Customers,11700,2340.0,298,10,9.0,2023-06-03,01:01:32,2023-06-05,20:01:32
Hibiscus,67,192,Windy,Daily Consumers,12864,2572.8,273,6,,2023-03-02,17:27:39,2023-03-04,15:27:39
Chrysanthemum,122,100,Windy,Festivals,12200,2440.0,269,6,,2023-05-09,02:38:03,2023-05-11,14:38:03
Daisy,127,100,Windy,Corporate Events,12700,2540.0,285,6,7.0,2023-06-16,18:44:21,2023-06-18,03:44:21
Orchid,288,103,Rainy,Corporate Events,29664,5932.8,289,5,7.0,2023-07-13,06:25:10,2023-07-14,01:25:10
Chrysanthemum,121,90,Rainy,High-End Customers,10890,2178.0,269,5,9.0,2023-05-07,22:02:38,2023-05-09,08:02:38
Gerbera,89,172,Sunny,Weddings,15308,3061.6000000000004,242,10,,2023-07-06,13:44:43,2023-07-07,08:44:43
Orchid,278,35,Windy,Corporate Events,9730,1946.0,289,6,7.0,2023-04-28,18:06:20,2023-04-29,13:06:20
Zinnia,126,195,Windy,Temple,24570,4914.0,277,6,6.0,2023-12-10,22:09:13,2023-12-12,20:09:13
Tulip,254,10,Rainy,Marriage,2540,508.0,257,5,,2023-10-29,13:39:51,2023-10-30,01:39:51
Calla Lily,276,29,Rainy,Daily Consumers,8004,1600.8000000000002,298,5,,2023-03-01,12:19:50,2023-03-01,18:19:50
Carnation,205,89,Rainy,Weddings,18245,3649.0,283,5,,2023-11-14,19:01:09,2023-11-15,22:01:09
Lily,210,10,Rainy,Marriage,2100,420.0,280,5,,2023-09-07,08:51:04,2023-09-08,22:51:04
Poppy,245,20,Cloudy,Festivals,4900,980.0,284,7,,2023-01-06,06:04:05,2023-01-08,00:04:05
Zinnia,114,55,Rainy,Daily Consumers,6270,1254.0,277,5,,2023-03-14,00:40:46,2023-03-15,08:40:46
Chrysanthemum,137,47,Sunny,Special Events,6439,1287.8000000000002,269,10,8.0,2023-05-06,05:24:49,2023-05-08,22:24:49
Zinnia,115,96,Cloudy,Festivals,11040,2208.0,277,7,,2023-12-07,06:42:12,2023-12-07,07:42:12
Tulip,277,62,Windy,Festivals,17174,3434.8,257,6,,2023-01-02,11:33:14,2023-01-04,01:33:14
Zinnia,121,101,Sunny,Marriage,12221,2444.2000000000003,277,10,,2023-08-07,03:50:41,2023-08-09,19:50:41
Sunflower,139,175,Cloudy,Daily Consumers,24325,4865.0,257,7,,2023-07-03,23:54:42,2023-07-04,23:54:42
Sunflower,156,86,Windy,Special Events,13416,2683.2000000000003,257,6,8.0,2023-09-26,22:23:41,2023-09-28,03:23:41
Lily,180,159,Rainy,Luxury Events,28620,5724.0,280,5,,2023-03-12,23:34:53,2023-03-15,21:34:53
Jasmine,71,122,Cloudy,Corporate Events,8662,1732.4,293,7,7.0,2023-08-06,15:48:36,2023-08-09,01:48:36
Geranium,171,92,Cloudy,Daily Consumers,15732,3146.4,264,7,,2023-09-11,11:42:23,2023-09-13,15:42:23
Marigold,168,141,Sunny,Temple,23688,4737.6,284,10,6.0,2023-07-25,16:27:08,2023-07-27,05:27:08
Hibiscus,112,204,Windy,High-End Customers,22848,4569.6,273,6,9.0,2023-12-09,16:44:14,2023-12-12,10:44:14
Daisy,120,148,Windy,Daily Consumers,17760,3552.0,285,6,,2023-02-20,16:04:04,2023-02-21,17:04:04
Geranium,157,121,Rainy,Weddings,18997,3799.4,264,5,,2023-01-27,20:34:01,2023-01-29,13:34:01
Marigold,151,172,Sunny,Marriage,25972,5194.400000000001,284,10,,2023-06-16,14:49:34,2023-06-18,07:49:34
Orchid,279,31,Cloudy,Temple,8649,1729.8000000000002,289,7,6.0,2023-08-08,17:30:49,2023-08-09,03:30:49
Carnation,207,61,Rainy,Luxury Events,12627,2525.4,283,5,,2023-04-05,14:34:13,2023-04-06,11:34:13
Tulip,285,111,Windy,Temple,31635,6327.0,257,6,6.0,2023-04-15,03:25:01,2023-04-16,20:25:01
Zinnia,143,113,Cloudy,Luxury Events,16159,3231.8,277,7,,2023-11-21,10:05:16,2023-11-21,23:05:16
Hibiscus,113,121,Rainy,Marriage,13673,2734.6000000000004,273,5,,2023-10-27,06:04:55,2023-10-28,01:04:55
Jasmine,86,116,Cloudy,Daily Consumers,9976,1995.2,293,7,,2023-05-06,18:06:11,2023-05-08,10:06:11
Jasmine,138,140,Rainy,Luxury Events,19320,3864.0,293,5,,2023-11-21,01:18:53,2023-11-21,22:18:53
Tulip,297,79,Rainy,Daily Consumers,23463,4692.6,257,5,,2023-12-17,14:51:55,2023-12-20,00:51:55
Zinnia,88,115,Windy,High-End Customers,10120,2024.0,277,6,9.0,2023-09-27,11:37:20,2023-09-29,11:37:20
Marigold,169,222,Rainy,Special Events,37518,7503.6,284,5,8.0,2023-12-05,00:16:43,2023-12-07,23:16:43
Geranium,129,90,Windy,Special Events,11610,2322.0,264,6,8.0,2023-02-13,23:10:39,2023-02-16,01:10:39
Hibiscus,118,194,Windy,Marriage,22892,4578.400000000001,273,6,,2023-07-07,03:22:05,2023-07-07,17:22:05
Rose,138,123,Sunny,Festivals,16974,3394.8,281,10,,2023-07-07,03:21:05,2023-07-07,21:21:05
Orchid,336,46,Sunny,Marriage,15456,3091.2000000000003,289,10,,2023-03-29,18:38:22,2023-04-01,07:38:22
Lavender,225,10,Cloudy,Marriage,2250,450.0,284,7,,2023-12-17,18:47:47,2023-12-20,01:47:47
Lavender,195,35,Sunny,Special Events,6825,1365.0,284,10,8.0,2023-07-24,19:11:35,2023-07-25,01:11:35
Tulip,232,46,Windy,Daily Consumers,10672,2134.4,257,6,,2023-12-19,12:33:33,2023-12-19,14:33:33
Rose,154,95,Sunny,Festivals,14630,2926.0,281,10,,2023-03-24,20:58:49,2023-03-25,02:58:49
Daisy,102,155,Windy,Weddings,15810,3162.0,285,6,,2023-02-24,05:49:37,2023-02-25,03:49:37
Dahlia,197,88,Windy,Daily Consumers,17336,3467.2000000000003,300,6,,2023-02-17,23:24:40,2023-02-19,12:24:40
Hibiscus,86,91,Windy,Festivals,7826,1565.2,273,6,,2023-02-08,19:02:57,2023-02-09,07:02:57
Zinnia,84,161,Cloudy,Marriage,13524,2704.8,277,7,,2023-11-14,05:13:28,2023-11-17,00:13:28
Orchid,281,10,Windy,Festivals,2810,562.0,289,6,,2023-01-19,09:52:33,2023-01-20,15:52:33
Chrysanthemum,112,29,Sunny,Festivals,3248,649.6,269,10,,2023-04-22,12:23:47,2023-04-24,01:23:47
Daisy,89,136,Sunny,Festivals,12104,2420.8,285,10,,2023-09-09,17:36:02,2023-09-12,08:36:02
Marigold,140,132,Sunny,Corporate Events,18480,3696.0,284,10,7.0,2023-09-19,03:57:37,2023-09-19,15:57:37
Hibiscus,67,224,Windy,Marriage,15008,3001.6000000000004,273,6,,2023-08-05,05:35:34,2023-08-07,19:35:34
Sunflower,120,65,Cloudy,Temple,7800,1560.0,257,7,6.0,2023-08-30,22:13:12,2023-09-02,22:13:12
Marigold,162,206,Cloudy,High-End Customers,33372,6674.400000000001,284,7,9.0,2023-01-26,19:10:03,2023-01-28,03:10:03
Lavender,205,70,Cloudy,Special Events,14350,2870.0,284,7,8.0,2023-01-29,07:03:42,2023-01-31,19:03:42
Sunflower,129,183,Rainy,Daily Consumers,23607,4721.400000000001,257,5,,2023-11-02,07:59:22,2023-11-04,05:59:22
Dahlia,171,142,Cloudy,Marriage,24282,4856.400000000001,300,7,,2023-03-08,15:22:43,2023-03-10,12:22:43
Gerbera,91,177,Windy,Temple,16107,3221.4,242,6,6.0,2023-04-14,02:18:42,2023-04-16,23:18:42
Chrysanthemum,157,35,Rainy,Daily Consumers,5495,1099.0,269,5,,2023-12-15,14:45:23,2023-12-16,10:45:23
Gerbera,138,180,Windy,Daily Consumers,24840,4968.0,242,6,,2023-03-26,17:12:00,2023-03-28,13:12:00
Dahlia,142,49,Sunny,Daily Consumers,6958,1391.6,300,10,,2023-10-03,07:10:50,2023-10-03,12:10:50
Daisy,135,141,Sunny,Daily Consumers,19035,3807.0,285,10,,2023-06-23,22:45:15,2023-06-26,08:45:15
Carnation,175,149,Rainy,Corporate Events,26075,5215.0,283,5,7.0,2023-10-06,17:06:13,2023-10-08,07:06:13
Zinnia,126,140,Rainy,Special Events,17640,3528.0,277,5,8.0,2023-03-26,23:05:13,2023-03-27,19:05:13
Carnation,196,107,Rainy,Corporate Events,20972,4194.400000000001,283,5,7.0,2023-05-22,09:50:08,2023-05-23,22:50:08
Rose,142,211,Windy,Temple,29962,5992.400000000001,281,6,6.0,2023-08-16,02:36:12,2023-08-18,20:36:12
Lily,194,72,Rainy,Weddings,13968,2793.6000000000004,280,5,,2023-05-24,08:05:18,2023-05-25,03:05:18
Calla Lily,281,90,Windy,Weddings,25290,5058.0,298,6,,2023-03-22,16:31:09,2023-03-24,14:31:09
Marigold,133,184,Sunny,Special Events,24472,4894.400000000001,284,10,8.0,2023-01-30,02:28:10,2023-01-31,08:28:10
Calla Lily,232,29,Rainy,Corporate Events,6728,1345.6,298,5,7.0,2023-09-22,09:40:44,2023-09-24,21:40:44
Chrysanthemum,147,36,Cloudy,Corporate Events,5292,1058.4,269,7,7.0,2023-01-08,18:22:41,2023-01-10,22:22:41
Gerbera,87,156,Rainy,Corporate Events,13572,2714.4,242,5,7.0,2023-01-08,08:00:48,2023-01-09,01:00:48
Tulip,224,36,Windy,Temple,8064,1612.8000000000002,257,6,6.0,2023-11-15,17:59:38,2023-11-17,12:59:38
Rose,122,120,Cloudy,Daily Consumers,14640,2928.0,281,7,,2023-05-24,05:36:17,2023-05-27,01:36:17
Tulip,262,10,Windy,Special Events,2620,524.0,257,6,8.0,2023-08-01,12:59:44,2023-08-03,12:59:44
Orchid,301,10,Windy,Special Events,3010,602.0,289,6,8.0,2023-08-26,13:31:10,2023-08-26,18:31:10
Gerbera,89,203,Rainy,High-End Customers,18067,3613.4,242,5,9.0,2023-09-17,07:40:07,2023-09-19,10:40:07
Tulip,288,112,Cloudy,Special Events,32256,6451.200000000001,257,7,8.0,2023-06-04,20:12:17,2023-06-06,14:12:17
Marigold,182,193,Cloudy,Festivals,35126,7025.200000000001,284,7,,2023-06-17,13:38:21,2023-06-19,02:38:21
Daisy,88,91,Cloudy,Special Events,8008,1601.6,285,7,8.0,2023-10-25,03:03:29,2023-10-27,17:03:29
Dahlia,145,18,Windy,High-End Customers,2610,522.0,300,6,9.0,2023-03-05,14:51:17,2023-03-05,19:51:17
Lily,203,26,Windy,Temple,5278,1055.6,280,6,6.0,2023-02-18,12:55:47,2023-02-20,22:55:47
Carnation,203,51,Sunny,Temple,10353,2070.6,283,10,6.0,2023-09-28,22:28:18,2023-10-01,08:28:18
Gerbera,144,104,Sunny,Weddings,14976,2995.2000000000003,242,10,,2023-09-04,18:03:03,2023-09-07,08:03:03
Hibiscus,107,229,Rainy,Special Events,24503,4900.6,273,5,8.0,2023-10-24,20:48:58,2023-10-25,01:48:58
Rose,154,172,Sunny,Temple,26488,5297.6,281,10,6.0,2023-11-30,20:54:01,2023-12-02,18:54:01
Daisy,101,69,Windy,Daily Consumers,6969,1393.8000000000002,285,6,,2023-01-15,11:45:14,2023-01-17,10:45:14
Geranium,170,174,Rainy,High-End Customers,29580,5916.0,264,5,9.0,2023-03-06,06:33:51,2023-03-08,22:33:51
Carnation,201,82,Sunny,Special Events,16482,3296.4,283,10,8.0,2023-06-15,06:15:24,2023-06-17,02:15:24
Lavender,239,21,Windy,Weddings,5019,1003.8,284,6,,2023-09-07,02:58:13,2023-09-09,15:58:13
Sunflower,143,99,Windy,Special Events,14157,2831.4,257,6,8.0,2023-07-08,18:30:21,2023-07-08,21:30:21
Marigold,194,180,Windy,Festivals,34920,6984.0,284,6,,2023-12-30,09:29:28,2023-12-31,06:29:28
Carnation,188,194,Cloudy,Corporate Events,36472,7294.400000000001,283,7,7.0,2023-10-31,23:56:23,2023-11-02,07:56:23
Marigold,121,168,Windy,Luxury Events,20328,4065.6,284,6,,2023-12-02,03:06:18,2023-12-04,16:06:18
Poppy,202,108,Windy,Marriage,21816,4363.2,284,6,,2023-05-25,10:11:46,2023-05-26,02:11:46
Gerbera,151,134,Windy,Daily Consumers,20234,4046.8,242,6,,2023-08-28,15:59:39,2023-08-30,09:59:39
Rose,135,156,Windy,Special Events,21060,4212.0,281,6,8.0,2023-04-06,21:26:36,2023-04-08,22:26:36
Lavender,184,126,Windy,Festivals,23184,4636.8,284,6,,2023-06-03,12:11:34,2023-06-05,11:11:34
Lavender,179,80,Sunny,Corporate Events,14320,2864.0,284,10,7.0,2023-09-03,03:58:22,2023-09-04,11:58:22
Poppy,266,53,Sunny,Daily Consumers,14098,2819.6000000000004,284,10,,2023-10-30,19:18:49,2023-11-01,07:18:49
Daisy,106,205,Cloudy,Special Events,21730,4346.0,285,7,8.0,2023-08-31,02:49:11,2023-09-02,13:49:11
Marigold,195,247,Windy,Weddings,48165,9633.0,284,6,,2023-11-07,03:17:27,2023-11-09,23:17:27
Daisy,137,157,Windy,Temple,21509,4301.8,285,6,6.0,2023-08-06,06:43:30,2023-08-07,19:43:30
Orchid,342,60,Sunny,Corporate Events,20520,4104.0,289,10,7.0,2023-05-18,23:48:47,2023-05-20,14:48:47
Calla Lily,238,56,Windy,Weddings,13328,2665.6000000000004,298,6,,2023-09-28,21:31:54,2023-10-01,20:31:54
Jasmine,141,168,Sunny,Festivals,23688,4737.6,293,10,,2023-03-14,05:36:40,2023-03-14,09:36:40
Chrysanthemum,125,38,Windy,Luxury Events,4750,950.0,269,6,,2023-02-09,05:34:59,2023-02-09,11:34:59
Lavender,207,10,Rainy,Marriage,2070,414.0,284,5,,2023-07-26,20:37:59,2023-07-29,10:37:59
Chrysanthemum,155,98,Sunny,Corporate Events,15190,3038.0,269,10,7.0,2023-02-24,06:58:20,2023-02-25,04:58:20
Rose,130,177,Cloudy,Special Events,23010,4602.0,281,7,8.0,2023-08-14,22:45:37,2023-08-15,19:45:37
Rose,103,210,Sunny,Daily Consumers,21630,4326.0,281,10,,2023-09-22,12:02:18,2023-09-25,11:02:18
Poppy,219,38,Cloudy,Daily Consumers,8322,1664.4,284,7,,2023-01-28,10:33:55,2023-01-29,02:33:55
Calla Lily,265,119,Cloudy,Corporate Events,31535,6307.0,298,7,7.0,2023-05-19,19:36:19,2023-05-20,13:36:19
Geranium,112,147,Rainy,High-End Customers,16464,3292.8,264,5,9.0,2023-06-07,15:06:28,2023-06-08,13:06:28
Sunflower,141,166,Cloudy,Festivals,23406,4681.2,257,7,,2023-02-15,23:16:22,2023-02-18,01:16:22
Zinnia,124,82,Sunny,Corporate Events,10168,2033.6,277,10,7.0,2023-07-21,12:13:07,2023-07-23,00:13:07
Lily,168,84,Sunny,Marriage,14112,2822.4,280,10,,2023-09-07,15:34:01,2023-09-10,05:34:01
Lavender,230,41,Sunny,Festivals,9430,1886.0,284,10,,2023-07-08,10:39:50,2023-07-11,06:39:50
Zinnia,94,147,Windy,High-End Customers,13818,2763.6000000000004,277,6,9.0,2023-05-12,18:42:28,2023-05-15,16:42:28
Orchid,281,36,Sunny,Marriage,10116,2023.2,289,10,,2023-02-20,20:10:34,2023-02-21,17:10:34
Daisy,134,166,Rainy,Daily Consumers,22244,4448.8,285,5,,2023-03-27,01:37:37,2023-03-28,14:37:37
Daisy,106,150,Sunny,Corporate Events,15900,3180.0,285,10,7.0,2023-12-17,18:09:05,2023-12-18,03:09:05
Jasmine,130,84,Sunny,Marriage,10920,2184.0,293,10,,2023-11-06,07:53:13,2023-11-09,02:53:13
Calla Lily,273,14,Sunny,Daily Consumers,3822,764.4000000000001,298,10,,2023-01-04,23:53:29,2023-01-06,11:53:29
Lavender,248,10,Windy,Temple,2480,496.0,284,6,6.0,2023-09-05,20:10:55,2023-09-08,17:10:55
Marigold,185,234,Rainy,Festivals,43290,8658.0,284,5,,2023-03-15,23:32:52,2023-03-16,20:32:52
Geranium,144,156,Rainy,Marriage,22464,4492.8,264,5,,2023-09-17,01:52:26,2023-09-17,11:52:26
Chrysanthemum,172,29,Windy,Festivals,4988,997.6,269,6,,2023-03-06,02:31:46,2023-03-06,22:31:46
Poppy,219,79,Cloudy,Luxury Events,17301,3460.2000000000003,284,7,,2023-10-09,13:19:43,2023-10-10,20:19:43
Gerbera,155,178,Cloudy,Temple,27590,5518.0,242,7,6.0,2023-11-23,22:15:35,2023-11-25,19:15:35
Lavender,221,136,Windy,Temple,30056,6011.200000000001,284,6,6.0,2023-11-14,01:49:16,2023-11-16,00:49:16
Chrysanthemum,188,63,Cloudy,Weddings,11844,2368.8,269,7,,2023-06-24,06:50:38,2023-06-26,00:50:38
Marigold,192,254,Sunny,Weddings,48768,9753.6,284,10,,2023-05-01,03:25:34,2023-05-02,11:25:34
Rose,168,96,Rainy,High-End Customers,16128,3225.6000000000004,281,5,9.0,2023-04-07,08:57:20,2023-04-09,06:57:20
Zinnia,136,111,Windy,Marriage,15096,3019.2000000000003,277,6,,2023-03-04,04:25:27,2023-03-04,07:25:27
Poppy,218,85,Rainy,Luxury Events,18530,3706.0,284,5,,2023-04-22,16:51:36,2023-04-24,04:51:36
Dahlia,153,72,Windy,Luxury Events,11016,2203.2000000000003,300,6,,2023-07-27,23:58:34,2023-07-30,10:58:34
Tulip,285,15,Sunny,Daily Consumers,4275,855.0,257,10,,2023-09-24,09:23:23,2023-09-26,10:23:23
Calla Lily,290,12,Sunny,Weddings,3480,696.0,298,10,,2023-10-19,14:45:17,2023-10-21,17:45:17
Poppy,204,116,Windy,Festivals,23664,4732.8,284,6,,2023-02-17,11:59:55,2023-02-17,12:59:55
Rose,165,159,Windy,Special Events,26235,5247.0,281,6,8.0,2023-10-26,05:06:19,2023-10-28,21:06:19
Carnation,210,152,Sunny,Corporate Events,31920,6384.0,283,10,7.0,2023-02-27,19:26:59,2023-02-28,23:26:59
Hibiscus,138,235,Sunny,Special Events,32430,6486.0,273,10,8.0,2023-02-15,06:28:02,2023-02-17,19:28:02
Marigold,190,136,Sunny,Temple,25840,5168.0,284,10,6.0,2023-02-07,02:10:30,2023-02-09,02:10:30
Jasmine,75,127,Rainy,Marriage,9525,1905.0,293,5,,2023-05-12,02:11:26,2023-05-14,00:11:26
Gerbera,152,107,Sunny,Daily Consumers,16264,3252.8,242,10,,2023-06-03,22:14:24,2023-06-04,08:14:24
Jasmine,112,171,Rainy,Marriage,19152,3830.4,293,5,,2023-09-05,01:10:55,2023-09-07,13:10:55
Hibiscus,71,173,Cloudy,Corporate Events,12283,2456.6,273,7,7.0,2023-12-07,13:17:46,2023-12-09,15:17:46
