,MRP (₹),Qty Sold (kg),Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Weather_Cloudy,Weather_Rainy,Weather_Sunny,Weather_Windy,Customer Segment_Corporate Events,Customer Segment_Daily Consumers,Customer Segment_Festivals,Customer Segment_High-End Customers,Customer Segment_Luxury Events,Customer Segment_Marriage,Customer Segment_Special Events,Customer Segment_Temple,Customer Segment_Weddings,0
2423,-1.3345737712968146,-0.2529744396589207,-0.8811793999952628,-0.881179399995263,0.45834718195633006,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,0,1,0,0,4
2424,-0.43004950793068675,-1.4016515746317246,-1.445118533537496,-1.445118533537496,1.4999811886648393,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,3
2425,0.49034360216116274,-1.2757691488812803,-1.1663875946174,-1.1663875946174,0.11113584638682696,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,10
2427,-0.4459183546564083,-0.04841549781444877,-0.15321943657876022,-0.1532194365787602,-2.5276703039413966,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2429,-0.28722988739919286,1.0215851210643274,1.0494606866776661,1.049460686677666,0.18057811350072758,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,14
2432,0.4586059087097196,-0.3945921686281705,0.004115193861144045,0.004115193861143949,0.31946264772852884,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2433,1.0616220842871382,-1.3544456649753078,-1.1934458079533463,-1.1934458079533465,0.38890491484242945,-0.5394638061949537,-0.08530112799771662,0,0,0,1,0,0,0,0,0,0,0,0,1,9
2435,0.34752398162966885,1.1474675468147717,1.9303674621552709,1.9303674621552704,0.38890491484242945,-0.5394638061949537,-0.7948623420181596,0,0,0,1,0,0,1,0,0,0,0,0,0,11
2437,-0.8109018293480038,0.9586439081891053,0.4059139911200231,0.40591399112002285,0.38890491484242945,-0.5394638061949537,-0.7948623420181596,0,0,0,1,0,0,0,0,1,0,0,0,0,11
2438,0.47447475543544115,0.014525715060773364,0.5613681279690121,0.5613681279690118,0.38890491484242945,-0.5394638061949537,0.15121927667576332,0,0,0,1,0,0,0,0,0,1,0,0,0,13
2440,-0.5887379751879022,0.7698202695634389,0.48238739715057416,0.48238739715057394,0.18057811350072758,-0.5394638061949537,0.6242600860227253,0,0,0,1,0,0,0,0,0,0,1,0,0,14
2442,0.10949128074384569,-0.42606277506578155,-0.22175298078100272,-0.22175298078100283,0.38890491484242945,1.611834802439346,-0.5583419373446786,0,0,1,0,1,0,0,0,0,0,0,0,0,9
2443,1.49008094588162,-0.8509159619735309,-0.24494573506895673,-0.24494573506895664,0.38890491484242945,1.611834802439346,0.15121927667576332,0,0,1,0,0,1,0,0,0,0,0,0,0,13
2447,2.696113297036457,-0.7407688394418922,0.42597258942311844,0.4259725894231182,0.7361162504119325,1.611834802439346,-0.5583419373446786,0,0,1,0,1,0,0,0,0,0,0,0,0,12
2448,1.0457532375614167,-0.8037100523171143,-0.32538907201366213,-0.325389072013662,1.3610966544370382,-0.5394638061949537,0.15121927667576332,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2451,0.5538189890640489,-1.5275340003821687,-1.5015333412649519,-1.5015333412649516,0.38890491484242945,-1.0772884583535287,-1.2679031513651207,0,1,0,0,0,0,0,0,0,1,0,0,0,9
2452,-0.27136104067347133,-0.14282731712728194,-0.13086245722010184,-0.13086245722010198,-0.6527290918660799,1.611834802439346,-0.5583419373446786,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2453,-0.6680822088165099,1.1002616371583551,0.6861075361663864,0.6861075361663862,0.18057811350072758,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,0,1,0,0,14
2455,0.7442451497727074,-1.0869455102556138,-0.8483752340204089,-0.8483752340204089,0.38890491484242945,-0.0016391540363787948,-0.3218215326711976,1,0,0,0,0,1,0,0,0,0,0,0,0,13
2456,1.4742120991558985,0.1876140504676342,1.576730195197053,1.5767301951970527,1.3610966544370382,-0.0016391540363787948,-0.5583419373446786,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2457,-0.9537214498794977,0.6282025405941891,0.002234700270228854,0.0022347002702288064,-0.999940427435583,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,5
2458,-0.4935248948335729,0.9271733017514943,0.7274783951665207,0.7274783951665204,-1.4860362972328873,-0.0016391540363787948,0.38773968134924436,1,0,0,0,0,0,1,0,0,0,0,0,0,15
2459,-0.7632952891708391,-0.3945921686281705,-0.65552016908544,-0.6555201690854401,-0.0971909549548749,1.611834802439346,-0.5583419373446786,0,0,1,0,1,0,0,0,0,0,0,0,0,17
2461,0.9188024637556443,-1.0397396005991972,-0.7326204063129628,-0.7326204063129629,0.38890491484242945,1.611834802439346,-0.7948623420181596,0,0,1,0,0,0,1,0,0,0,0,0,0,9
2463,1.728113646767443,-1.118416116693225,-0.6609527061258617,-0.6609527061258617,0.7361162504119325,1.611834802439346,-0.08530112799771662,0,0,1,0,0,0,0,0,0,1,0,0,0,12
2464,-0.6046068219136237,0.9271733017514943,0.6060820866863289,0.6060820866863288,0.45834718195633006,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2466,-0.6680822088165099,-0.3631215621905594,-0.5769573257316498,-0.5769573257316499,1.013885318867535,1.611834802439346,-0.7948623420181596,0,0,1,0,0,0,0,0,0,1,0,0,0,8
2467,1.6011628729616707,-1.4645927875069467,-1.3184986317492067,-1.3184986317492065,1.3610966544370382,1.611834802439346,0.38773968134924436,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2468,1.2044417048186322,-1.5275340003821687,-1.4586998761385501,-1.4586998761385501,0.38890491484242945,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,9
2469,0.20470436109817494,1.9971739206302703,2.8047969819308345,2.8047969819308336,0.38890491484242945,-1.0772884583535287,-0.5583419373446786,0,1,0,0,0,0,1,0,0,0,0,0,0,11
2470,-0.4459183546564083,0.7698202695634389,0.629065897241959,0.6290658972419588,-0.999940427435583,-1.0772884583535287,-0.3218215326711976,0,1,0,0,0,0,0,0,0,1,0,0,0,5
2471,-0.0015906463362051022,-1.2285632392248638,-1.196684435804367,-1.1966844358043671,-0.6527290918660799,-0.5394638061949537,-0.3218215326711976,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2472,0.7442451497727074,-0.44179807828458706,0.0896776522477852,0.0896776522477852,0.38890491484242945,-0.0016391540363787948,0.38773968134924436,1,0,0,0,0,0,0,0,1,0,0,0,0,13
2473,-0.27136104067347133,1.1159969403771606,1.1645886831881405,1.1645886831881402,-2.5276703039413966,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,6
2474,0.7759828432241505,0.45511420518732826,1.4222163051435215,1.4222163051435217,0.38890491484242945,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,9
2475,0.25231090127533956,-0.6935629297854756,-0.48042532139800337,-0.48042532139800337,-0.6527290918660799,-0.0016391540363787948,-0.5583419373446786,1,0,0,0,0,0,0,0,0,0,0,0,1,2
2476,0.31578628817822574,2.311879985006381,3.377093864766024,3.3770938647660236,0.38890491484242945,1.611834802439346,-0.5583419373446786,0,0,1,0,0,0,0,0,0,0,0,0,1,11
2477,-0.06506603323909127,-0.17429792356489301,-0.03286784676018804,-0.03286784676018798,0.18057811350072758,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,14
2478,-0.5728691284621806,0.06173162471718996,-0.1406828126393256,-0.1406828126393256,-0.0971909549548749,-0.5394638061949537,-0.3218215326711976,0,0,0,1,0,0,0,0,0,1,0,0,0,17
2479,0.7283763030469859,-0.34738625897175385,0.21807357576082795,0.21807357576082775,0.38890491484242945,-1.0772884583535287,0.15121927667576332,0,1,0,0,0,0,0,0,1,0,0,0,0,13
2480,-0.3030987341249144,-0.5519452008162258,-0.5669280265801021,-0.5669280265801021,1.4999811886648393,-0.5394638061949537,-0.3218215326711976,0,0,0,1,0,0,0,0,1,0,0,0,0,3
2481,1.7915890336703293,-1.4488574842881412,-1.271172876377841,-1.271172876377841,-1.4860362972328873,1.611834802439346,-0.08530112799771662,0,0,1,0,0,1,0,0,0,0,0,0,0,16
2482,1.870933267298937,-1.4960633939445578,-1.354228009976595,-1.354228009976595,1.3610966544370382,1.611834802439346,0.8607804906962053,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2484,-0.1126725734162559,0.8170261792198555,1.0230293045386913,1.0230293045386911,0.18057811350072758,-0.5394638061949537,0.6242600860227253,0,0,0,1,0,0,0,0,0,0,1,0,0,14
2486,-0.5411314350107376,2.012909223849076,1.6702325154120028,1.6702325154120023,-0.3749600234104774,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,7
2487,0.2840485947267827,0.45511420518732826,0.9817629174047192,0.9817629174047189,0.38890491484242945,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,11
2488,-1.5408687787311948,0.31349647621807847,-0.7226955790275771,-0.7226955790275771,1.013885318867535,-1.0772884583535287,-0.08530112799771662,0,1,0,0,0,0,0,0,0,1,0,0,0,8
2489,-0.318967580850636,-0.0012095881580321693,-0.01865967296216215,-0.018659672962162196,-2.5276703039413966,1.611834802439346,0.38773968134924436,0,0,1,0,0,1,0,0,0,0,0,0,0,6
2491,-1.6043441656340809,1.0373204242831329,-0.4345621721529051,-0.43456217215290527,-0.3749600234104774,-0.0016391540363787948,-0.5583419373446786,1,0,0,0,1,0,0,0,0,0,0,0,0,7
2495,-0.318967580850636,-0.8509159619735309,-0.876164750419489,-0.876164750419489,-0.999940427435583,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,5
2496,-0.6839510555422315,1.0373204242831329,0.6137085329161516,0.6137085329161517,-0.3749600234104774,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,7
2497,0.07775358729240262,0.7698202695634389,1.1668870642437035,1.1668870642437035,-0.999940427435583,-0.0016391540363787948,0.38773968134924436,1,0,0,0,0,0,0,0,1,0,0,0,0,5
2498,2.1248348149104817,-0.410327471846976,0.8716495704700186,0.8716495704700187,0.7361162504119325,-0.0016391540363787948,0.15121927667576332,1,0,0,0,0,0,0,0,0,0,0,0,1,12
2499,-0.7474264424451176,0.6124672373753836,0.18882145323548052,0.18882145323548036,0.18057811350072758,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,14
2500,-0.19201680704486362,-1.5275340003821687,-1.5506351183610707,-1.5506351183610705,1.4999811886648393,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,3
2501,0.3792616750811119,-0.7250335362230866,-0.4687244723878644,-0.46872447238786435,0.38890491484242945,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,0,0,0,0,1,0,0,13
2502,-0.525262588285016,1.0845263339395494,0.838009629565869,0.8380096295658689,0.18057811350072758,-1.0772884583535287,-0.5583419373446786,0,1,0,0,1,0,0,0,0,0,0,0,0,14
2503,2.7119821437621785,-1.5275340003821687,-1.3594516032846928,-1.3594516032846928,0.7361162504119325,-1.0772884583535287,-0.08530112799771662,0,1,0,0,0,0,0,0,0,0,0,0,1,12
2504,0.5220812956126059,-0.8194453555359198,-0.5398698132441557,-0.5398698132441558,0.38890491484242945,1.611834802439346,0.38773968134924436,0,0,1,0,0,0,0,0,0,1,0,0,0,13
2505,0.8870647703042013,0.17187874724882868,1.0929209830010393,1.0929209830010391,0.38890491484242945,-0.0016391540363787948,0.6242600860227253,1,0,0,0,0,0,1,0,0,0,0,0,0,9
2506,-0.3824429677535221,1.5880560369413266,1.4982718237094248,1.4982718237094246,-0.0971909549548749,-1.0772884583535287,-0.5583419373446786,0,1,0,0,1,0,0,0,0,0,0,0,0,17
2507,0.966409003932809,-0.2687097428777262,0.4729849291959982,0.472984929195998,1.3610966544370382,-0.0016391540363787948,-0.08530112799771662,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2508,0.07775358729240262,-0.8666512651923365,-0.7562310480655646,-0.7562310480655647,-0.999940427435583,-1.0772884583535287,-1.7409439607120827,0,1,0,0,0,0,0,0,0,0,0,1,0,5
2509,-0.19201680704486362,-0.8351806587547254,-0.8151531805809072,-0.8151531805809074,0.31946264772852884,-0.5394638061949537,-1.0313827466916408,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2510,-0.6046068219136237,0.7540849663446334,0.4520905559636072,0.452090555963607,-0.999940427435583,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,1,0,0,0,5
2512,0.3633928283553904,0.47084950840613377,1.0731758002964298,1.0731758002964296,0.31946264772852884,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2513,1.1885728580929107,0.09320223115480103,1.1981241522261281,1.1981241522261281,0.38890491484242945,-1.0772884583535287,-1.7409439607120827,0,1,0,0,0,0,0,0,0,0,0,1,0,13
2515,0.9188024637556443,-0.8981218716299475,-0.5163636433577159,-0.516363643357716,0.11113584638682696,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,10
2516,-0.8109018293480038,0.7540849663446334,0.2415797456472678,0.24157974564726764,-0.0971909549548749,-0.5394638061949537,-0.7948623420181596,0,0,0,1,0,0,0,0,0,0,0,0,1,17
2517,-0.7632952891708391,1.3834970950968546,0.8083396195758739,0.8083396195758736,0.38890491484242945,-0.5394638061949537,0.15121927667576332,0,0,0,1,0,1,0,0,0,0,0,0,0,11
2518,-0.8267706760737253,-1.1026808134744195,-1.2539350184611184,-1.2539350184611184,-0.6527290918660799,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,2
2519,-1.0330656835081053,-0.4575333815033926,-0.8458679092325221,-0.8458679092325221,0.18057811350072758,1.611834802439346,0.15121927667576332,0,0,1,0,0,0,1,0,0,0,0,0,0,14
2520,-0.4141806612049652,-0.31591565253414283,-0.39078846023104596,-0.390788460231046,0.31946264772852884,1.611834802439346,1.8068621093901294,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2521,1.7757201869446078,-1.5275340003821687,-1.4210900043202463,-1.4210900043202463,-1.4860362972328873,-0.5394638061949537,-0.5583419373446786,0,0,0,1,1,0,0,0,0,0,0,0,0,16
2522,-0.9219837564280545,-0.5834158072538369,-0.8841046122477976,-0.8841046122477976,0.45834718195633006,-1.0772884583535287,-0.5583419373446786,0,1,0,0,1,0,0,0,0,0,0,0,0,4
2525,-0.6839510555422315,0.7855555727822444,0.39807860115787647,0.3980786011578762,-1.4860362972328873,-1.0772884583535287,1.8068621093901294,0,1,0,0,0,0,0,1,0,0,0,0,0,15
2527,-0.7791641358965606,-0.42606277506578155,-0.6897869411865613,-0.6897869411865613,-0.0971909549548749,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,17
2529,0.8870647703042013,-1.5275340003821687,-1.4795942493709413,-1.479594249370941,0.38890491484242945,-0.0016391540363787948,1.8068621093901294,1,0,0,0,0,0,0,1,0,0,0,0,0,9
2531,-0.9378526031537762,-0.03268019459564323,-0.4782314122086023,-0.4782314122086024,-0.3749600234104774,1.611834802439346,-0.3218215326711976,0,0,1,0,0,0,0,0,1,0,0,0,0,7
2534,1.6011628729616707,-0.5047392911598092,0.42127135544583044,0.4212713554458303,1.3610966544370382,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2535,1.9185398074761015,-1.5275340003821687,-1.4116875363656705,-1.4116875363656705,0.7361162504119325,-1.0772884583535287,0.15121927667576332,0,1,0,0,0,0,0,0,0,0,0,0,1,12
2538,1.9661463476532661,-1.5275340003821687,-1.408553380380812,-1.4085533803808117,-1.4860362972328873,-0.5394638061949537,0.15121927667576332,0,0,0,1,0,1,0,0,0,0,0,0,0,16
2539,-1.08067222368527,0.7068790566882168,-0.06629884393201364,-0.06629884393201359,-1.4860362972328873,-0.5394638061949537,-0.3218215326711976,0,0,0,1,0,0,0,0,1,0,0,0,0,15
2543,-0.4459183546564083,-0.0012095881580321693,-0.10808759039679565,-0.1080875903967956,0.45834718195633006,-0.5394638061949537,0.38773968134924436,0,0,0,1,0,0,0,0,0,0,0,0,1,4
2544,1.0774909310128598,-0.6620923233478645,-0.08802899209370028,-0.08802899209370042,1.3610966544370382,-0.0016391540363787948,0.38773968134924436,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2545,0.9505401572070874,-0.33165095575294834,0.366632569443128,0.36663256944312783,-1.4860362972328873,-0.5394638061949537,1.5703417047166495,0,0,0,1,0,0,0,0,0,1,0,0,0,16
2548,-0.6363445153650668,-0.7565041426606977,-0.904163210550893,-0.904163210550893,-0.6527290918660799,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2549,-0.318967580850636,-1.1341514199120304,-1.1619997762385978,-1.1619997762385978,-0.6527290918660799,-0.5394638061949537,-0.08530112799771662,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2555,1.3313924786244045,-0.30018034931533727,0.6357520966763242,0.635752096676324,0.38890491484242945,-1.0772884583535287,0.6242600860227253,0,1,0,0,0,0,0,0,0,0,1,0,0,13
2556,0.7601139964984289,-1.5275340003821687,-1.4879519986638976,-1.4879519986638976,0.38890491484242945,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,9
2557,0.39513052180683345,2.044379830286687,3.1598968550153193,3.1598968550153184,0.38890491484242945,-1.0772884583535287,-0.3218215326711976,0,1,0,0,0,0,0,0,0,0,0,0,1,11
2560,0.25231090127533956,0.5967319341565781,1.1301129673546952,1.130112967354695,-0.999940427435583,-0.0016391540363787948,-0.7948623420181596,1,0,0,0,0,0,0,0,1,0,0,0,0,5
2561,-1.1917541507653209,1.5880560369413266,0.3900342674634059,0.39003426746340564,-2.5276703039413966,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,6
2562,0.7442451497727074,0.565261327718967,1.5539553283737468,1.5539553283737468,0.11113584638682696,-0.0016391540363787948,-1.7409439607120827,1,0,0,0,0,0,0,0,0,0,0,1,0,10
2563,0.09362243401812416,-0.3788568654093649,-0.17432275354347515,-0.17432275354347515,0.11113584638682696,-1.0772884583535287,-0.3218215326711976,0,1,0,0,0,0,0,0,1,0,0,0,0,10
2564,-1.223491844216764,-0.8351806587547254,-1.1818494308093694,-1.1818494308093694,-0.0971909549548749,-0.5394638061949537,-0.5583419373446786,0,0,0,1,1,0,0,0,0,0,0,0,0,17
2566,-1.1600164573138778,0.533790721281356,-0.2594673244654685,-0.2594673244654685,0.18057811350072758,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,14
2568,2.1248348149104817,-0.07988610425205983,1.5429857824267414,1.5429857824267414,0.7361162504119325,-1.0772884583535287,0.38773968134924436,0,1,0,0,0,1,0,0,0,0,0,0,0,12
2570,1.1092286244643028,-0.11135671068967089,0.8104290568991129,0.8104290568991127,0.38890491484242945,-0.5394638061949537,-0.5583419373446786,0,0,0,1,1,0,0,0,0,0,0,0,0,13
2571,0.046015893840959526,-1.0240042973803918,-0.9499218879298292,-0.9499218879298292,0.11113584638682696,-0.5394638061949537,0.15121927667576332,0,0,0,1,0,0,0,0,0,0,0,0,1,10
2572,-0.8426395227994469,0.533790721281356,0.03514333811124469,0.035143338111244635,0.18057811350072758,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,14
2574,-0.4141806612049652,0.47084950840613377,0.37185616275122574,0.37185616275122557,0.31946264772852884,1.611834802439346,0.6242600860227253,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2576,-0.14441026686769898,-0.44179807828458706,-0.3725058836527038,-0.3725058836527039,-0.6527290918660799,-0.5394638061949537,-1.7409439607120827,0,0,0,1,0,0,0,0,0,0,0,1,0,2
2578,-0.22375450049630669,0.32923177943688403,0.39504891703917977,0.39504891703917966,-2.5276703039413966,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,1,0,0,0,0,6
2579,-0.8585083695251684,0.31349647621807847,-0.15217471791714068,-0.15217471791714066,1.013885318867535,-0.0016391540363787948,-0.3218215326711976,1,0,0,0,0,1,0,0,0,0,0,0,0,8
2580,0.2840485947267827,-0.12709201390847644,0.24732569828617534,0.24732569828617518,0.31946264772852884,-1.0772884583535287,1.3338213000431673,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2581,1.1568351646414674,-1.5275340003821687,-1.461834032123409,-1.461834032123409,0.38890491484242945,-0.5394638061949537,0.15121927667576332,0,0,0,1,0,0,0,0,1,0,0,0,0,13
2582,-0.5728691284621806,0.8799673920950776,0.5981422248580203,0.5981422248580203,1.013885318867535,-0.5394638061949537,-0.3218215326711976,0,0,0,1,0,0,0,0,1,0,0,0,0,8
2583,-0.27136104067347133,0.5809966309377725,0.6140219485146374,0.6140219485146373,-0.6527290918660799,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2585,2.0454905812818738,-1.5275340003821687,-1.403329787072714,-1.403329787072714,0.7361162504119325,1.611834802439346,0.6242600860227253,0,0,1,0,0,0,0,0,0,0,1,0,0,12
2587,-0.36657412102780057,0.2820258697804674,0.22799840304621366,0.2279984030462135,1.013885318867535,-0.5394638061949537,-0.3218215326711976,0,0,0,1,0,0,0,0,1,0,0,0,0,8
2588,-1.1917541507653209,1.0215851210643274,0.02521851082585896,0.02521851082585891,0.18057811350072758,1.611834802439346,-0.5583419373446786,0,0,1,0,1,0,0,0,0,0,0,0,0,14
2589,-0.0015906463362051022,0.1876140504676342,0.42054005238269676,0.42054005238269654,0.31946264772852884,1.611834802439346,-0.5583419373446786,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2590,-0.5093937415592945,0.6754084502506057,0.4761190851808568,0.47611908518085666,-0.999940427435583,-0.0016391540363787948,-0.5583419373446786,1,0,0,0,1,0,0,0,0,0,0,0,0,5
2591,-1.6836883992626885,0.6124672373753836,-0.7110992018836001,-0.7110992018836001,-0.3749600234104774,-0.5394638061949537,1.8068621093901294,0,0,0,1,0,0,0,1,0,0,0,0,0,7
2592,-0.906114909702333,2.28040937856877,1.309804577153258,1.3098045771532576,-2.5276703039413966,-0.0016391540363787948,-1.0313827466916408,1,0,0,0,0,0,1,0,0,0,0,0,0,6
2593,-0.318967580850636,1.4621736111908823,1.4581546271032342,1.4581546271032337,-1.4860362972328873,-1.0772884583535287,-0.3218215326711976,0,1,0,0,0,0,0,0,0,1,0,0,0,15
2596,0.41099936853255503,-1.181357329568447,-1.0558563602180517,-1.0558563602180517,0.11113584638682696,-1.0772884583535287,-0.5583419373446786,0,1,0,0,0,0,0,0,0,0,0,0,1,10
2598,0.07775358729240262,-0.12709201390847644,0.11287040653573922,0.11287040653573926,0.31946264772852884,1.611834802439346,-1.7409439607120827,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2600,-1.112409917136713,1.5565854305037155,0.4773727475748003,0.4773727475748004,0.18057811350072758,1.611834802439346,0.38773968134924436,0,0,1,0,0,0,1,0,0,0,0,0,0,14
2603,1.0616220842871382,-1.5275340003821687,-1.4681023440931262,-1.4681023440931262,-1.4860362972328873,-1.0772884583535287,-0.7948623420181596,0,1,0,0,0,0,0,0,0,1,0,0,0,16
